geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,factor corr K10,108,0.85-0.95,607,14341,0.985752,0.959058,1.015573,0.668863
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,607,14337,0.978560,0.965292,0.993720,0.810544
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,607,14299,0.976665,0.963708,0.990612,0.845140
neutral,covariance,holdings cov,108,<0.75,876,19745,1.170813,1.086675,1.355362,0.054795
neutral,covariance,"holdings corr, stream vol",108,<0.75,876,19745,1.040867,1.015069,1.103845,0.105023
neutral,covariance,"blend, pair weight",108,<0.75,876,19745,1.010976,1.003587,1.022497,0.168950
neutral,correlation,holdings corr,108,<0.75,876,19745,1.252171,1.150319,1.325823,0.078767
neutral,correlation,blend corr,108,<0.75,876,19745,1.060803,1.004529,1.101259,0.167808
neutral,correlation,factor corr K5,108,<0.75,876,19745,1.055372,1.011574,1.116483,0.471461
neutral,correlation,factor corr K10,108,<0.75,876,19745,1.029669,0.994209,1.084232,0.576484
neutral,correlation,"proxy factor corr, core 13",108,<0.75,876,19740,1.013287,0.988429,1.056594,0.648402
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,876,19706,1.011051,0.987352,1.052411,0.663242
neutral,covariance,holdings cov,108,>0.95,232,7211,1.024397,1.005666,1.068310,0.211207
neutral,covariance,"holdings corr, stream vol",108,>0.95,232,7211,1.000947,0.995203,1.008662,0.538793
neutral,covariance,"blend, pair weight",108,>0.95,232,7211,1.000181,0.995129,1.006045,0.543103
neutral,correlation,holdings corr,108,>0.95,232,7211,1.077856,0.988168,1.189968,0.538793
neutral,correlation,blend corr,108,>0.95,232,7211,1.060005,0.987730,1.148100,0.551724
neutral,correlation,factor corr K5,108,>0.95,232,7211,1.066105,0.992122,1.192193,0.487069
neutral,correlation,factor corr K10,108,>0.95,232,7211,1.008626,0.961103,1.079884,0.556034
neutral,correlation,"proxy factor corr, core 13",108,>0.95,232,7185,0.981577,0.958224,1.003831,0.797414
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,232,7016,0.978221,0.956722,0.998392,0.806034
neutral,covariance,holdings cov,future,all,1982,47073,1.021430,0.997825,1.057107,0.424319
neutral,covariance,"holdings corr, stream vol",future,all,1982,47073,1.002952,0.996017,1.011998,0.467205
neutral,covariance,"blend, pair weight",future,all,1982,47073,1.001401,0.995409,1.008469,0.477296
neutral,correlation,holdings corr,future,all,1982,47073,0.918084,0.873419,0.962839,0.701816
neutral,correlation,blend corr,future,all,1982,47073,0.904864,0.863630,0.947081,0.719980
neutral,correlation,factor corr K5,future,all,1982,47073,1.036775,1.005444,1.077479,0.519677
neutral,correlation,factor corr K10,future,all,1982,47033,1.009091,0.985067,1.040222,0.616549
neutral,correlation,"proxy factor corr, core 13",future,all,1982,46923,0.994288,0.977312,1.018715,0.736630
neutral,correlation,"proxy factor corr, extended 22",future,all,1977,46359,0.995742,0.981255,1.016966,0.745574
neutral,covariance,holdings cov,0,all,1983,47202,1.011596,0.991730,1.037764,0.434695
neutral,covariance,"holdings corr, stream vol",0,all,1983,47202,1.000814,0.995794,1.007169,0.474534
neutral,covariance,"blend, pair weight",0,all,1983,47202,0.999672,0.995015,1.005435,0.488149
neutral,correlation,holdings corr,0,all,1983,47202,0.946852,0.902320,0.992226,0.677761
neutral,correlation,blend corr,0,all,1983,47202,0.933686,0.892859,0.973300,0.698941
neutral,correlation,factor corr K5,0,all,1983,47202,1.037024,1.002876,1.079069,0.520424
neutral,correlation,factor corr K10,0,all,1983,47162,1.009240,0.982386,1.043498,0.616238
neutral,correlation,"proxy factor corr, core 13",0,all,1983,47052,0.994459,0.975756,1.020536,0.735754
neutral,correlation,"proxy factor corr, extended 22",0,all,1978,46488,0.995901,0.980783,1.019606,0.745197
neutral,covariance,holdings cov,21,all,1976,47252,1.017848,0.997699,1.054294,0.409919
neutral,covariance,"holdings corr, stream vol",21,all,1976,47252,1.005634,0.997106,1.021916,0.432692
neutral,covariance,"blend, pair weight",21,all,1976,47252,1.001747,0.996615,1.009552,0.440789
neutral,correlation,holdings corr,21,all,1976,47252,1.103126,1.041964,1.163888,0.428138
neutral,correlation,blend corr,21,all,1976,47252,1.055816,1.012961,1.098137,0.450405
neutral,correlation,factor corr K5,21,all,1976,47252,1.039607,1.008021,1.083519,0.511640
neutral,correlation,factor corr K10,21,all,1976,47212,1.011961,0.988243,1.043698,0.609818
neutral,correlation,"proxy factor corr, core 13",21,all,1976,47102,0.997052,0.981729,1.019972,0.735830
neutral,correlation,"proxy factor corr, extended 22",21,all,1971,46598,0.996160,0.981941,1.018593,0.742770
neutral,covariance,holdings cov,63,all,1982,47641,1.067649,1.037181,1.120066,0.197275
neutral,covariance,"holdings corr, stream vol",63,all,1982,47641,1.010817,1.002924,1.024554,0.329970
neutral,covariance,"blend, pair weight",63,all,1982,47641,1.003641,1.000414,1.007840,0.354692
neutral,correlation,holdings corr,63,all,1982,47641,1.165302,1.102959,1.227036,0.296670
neutral,correlation,blend corr,63,all,1982,47641,1.063690,1.032288,1.093677,0.326942
neutral,correlation,factor corr K5,63,all,1982,47641,1.042032,1.011684,1.080288,0.504036
neutral,correlation,factor corr K10,63,all,1982,47601,1.013806,0.990301,1.046417,0.601413
neutral,correlation,"proxy factor corr, core 13",63,all,1982,47491,0.998432,0.983300,1.023539,0.725025
neutral,correlation,"proxy factor corr, extended 22",63,all,1982,47110,0.996199,0.981674,1.020362,0.743693
neutral,covariance,holdings cov,108,all,1982,47520,1.094870,1.056701,1.156593,0.105954
neutral,covariance,"holdings corr, stream vol",108,all,1982,47520,1.017621,1.008083,1.033321,0.259334
neutral,covariance,"blend, pair weight",108,all,1982,47520,1.006838,1.003145,1.011752,0.291625
neutral,correlation,holdings corr,108,all,1982,47520,1.183060,1.119288,1.240813,0.226539
neutral,correlation,blend corr,108,all,1982,47520,1.063893,1.033147,1.091267,0.278002
neutral,correlation,factor corr K5,108,all,1982,47520,1.042092,1.010681,1.082556,0.502018
neutral,correlation,factor corr K10,108,all,1982,47520,1.013651,0.990801,1.046963,0.601413
neutral,correlation,"proxy factor corr, core 13",108,all,1982,47465,0.998498,0.982494,1.024941,0.724016
neutral,correlation,"proxy factor corr, extended 22",108,all,1982,47110,0.996199,0.981103,1.020681,0.743693
