date,pic_corr,roll_corr,gap,pic_cov,roll_cov,gap_cov,cos,real_corr,err,err_cov,pair21,pv63,jm21,crowded,q
2011-06-28,-0.382838,-0.645492,0.262654,-1.10356e-05,-2.7517e-05,1.64814e-05,-0.583644,-0.72974,-0.0842483,-4.84019e-06,0.00839212,0.0536859,0,0,3
2011-06-29,-0.388564,-0.64668,0.258116,-1.12069e-05,-2.76193e-05,1.64125e-05,-0.583644,-0.725123,-0.0784431,-3.9834e-06,0.00440954,0.0536519,0,0,3
2011-06-30,0.0226062,-0.648218,0.670825,6.66312e-07,-2.77799e-05,2.84462e-05,0.0435725,-0.446089,0.202129,1.02216e-05,0.0074362,0.0521852,0,0,4
2011-07-01,0.0270129,-0.644197,0.67121,8.04117e-07,-2.76804e-05,2.84845e-05,0.0435725,-0.489199,0.154998,8.42712e-06,-0.00149637,0.0514348,0,0,4
2011-07-06,0.0287072,-0.637975,0.666682,8.61949e-07,-2.76134e-05,2.84753e-05,0.0435725,-0.462266,0.175709,9.06515e-06,-0.00100359,0.0523078,0,0,4
2011-07-07,0.032942,-0.64355,0.676492,9.84608e-07,-2.77545e-05,2.87391e-05,0.0435725,-0.498709,0.144842,7.678e-06,-0.0043723,0.0560031,0,0,4
2011-07-08,0.038114,-0.638167,0.676281,1.14353e-06,-2.76098e-05,2.87533e-05,0.0435725,-0.506084,0.132082,7.07484e-06,-0.000707551,0.0557336,0,0,4
2011-07-12,0.0334871,-0.637573,0.67106,9.97396e-07,-2.76095e-05,2.86069e-05,0.0435725,-0.490075,0.147498,7.48043e-06,0.000770836,0.056211,0,0,4
2011-07-13,0.0369739,-0.637694,0.674668,1.09723e-06,-2.762e-05,2.87173e-05,0.0435725,-0.490216,0.147479,7.68235e-06,-0.00283053,0.0557537,0,0,4
2011-07-14,0.0325037,-0.63625,0.668753,9.61785e-07,-2.76429e-05,2.86047e-05,0.0435725,-0.513732,0.122517,7.05157e-06,0.00562004,0.054083,0,0,4
2011-07-15,0.0400579,-0.631423,0.671481,1.19093e-06,-2.74978e-05,2.86887e-05,0.0435725,-0.51503,0.116394,6.79375e-06,0.00485759,0.0561604,0,0,4
2011-07-19,0.0404434,-0.63321,0.673654,1.19526e-06,-2.75472e-05,2.87424e-05,0.0435725,-0.520377,0.112833,6.59456e-06,0.00157976,0.05686,0,0,4
2011-07-20,0.041114,-0.632837,0.673951,1.21438e-06,-2.75407e-05,2.87551e-05,0.0435725,-0.523938,0.108898,6.07355e-06,0.00328672,0.0570899,0,0,4
2011-07-21,0.04201,-0.633693,0.675703,1.24029e-06,-2.75635e-05,2.88038e-05,0.0435725,-0.515912,0.11778,6.35697e-06,-0.000906225,0.0571538,0,0,4
2011-07-22,0.0397977,-0.633061,0.672859,1.17609e-06,-2.75844e-05,2.87605e-05,0.0435725,-0.515863,0.117198,6.38107e-06,-0.00299073,0.0578268,0,0,4
2011-07-26,0.0407429,-0.632971,0.673714,1.20072e-06,-2.75052e-05,2.87059e-05,0.0435725,-0.545064,0.0879078,3.90643e-06,-0.00596417,0.0585633,0,0,4
2011-07-27,0.0421641,-0.628718,0.670882,1.24613e-06,-2.73921e-05,2.86382e-05,0.0435725,-0.528623,0.100095,4.19019e-06,-0.0021915,0.0585921,0,0,4
2011-07-28,0.0410778,-0.629546,0.670624,1.21527e-06,-2.74305e-05,2.86457e-05,0.0435725,-0.533739,0.0958074,3.84428e-06,0.00126887,0.0583152,0,0,4
2011-07-29,-0.78798,-0.630337,-0.157643,-4.10833e-05,-2.74187e-05,-1.36647e-05,-0.641051,-0.892435,-0.262099,-5.75248e-05,0.00471774,0.0589419,0,0,1
2011-08-02,-0.788093,-0.630214,-0.157878,-4.10929e-05,-2.74071e-05,-1.36858e-05,-0.641051,-0.893854,-0.263639,-5.71463e-05,0.00891979,0.0590066,0,0,1
2011-08-03,-0.787255,-0.632966,-0.15429,-4.11123e-05,-2.75437e-05,-1.35686e-05,-0.641051,-0.89769,-0.264724,-6.01509e-05,0.00808456,0.0591411,0,0,1
2011-08-04,-0.787034,-0.633035,-0.153999,-4.10963e-05,-2.7546e-05,-1.35503e-05,-0.641051,-0.896846,-0.263811,-5.72106e-05,0.00482694,0.0586361,0,0,1
2011-08-05,-0.788003,-0.636854,-0.151149,-4.19331e-05,-2.8337e-05,-1.35961e-05,-0.641051,-0.898746,-0.261893,-5.63608e-05,0.00706831,0.0584657,0,0,1
2011-08-09,-0.788057,-0.635894,-0.152163,-4.17173e-05,-2.81841e-05,-1.35332e-05,-0.641051,-0.901549,-0.265655,-5.66843e-05,0.00763945,0.0581447,0,0,1
2011-08-10,-0.787374,-0.636981,-0.150392,-4.16014e-05,-2.81564e-05,-1.3445e-05,-0.641051,-0.902652,-0.265671,-5.65229e-05,0.0110978,0.0591732,0,0,1
2011-08-11,-0.786995,-0.636548,-0.150448,-4.15675e-05,-2.81524e-05,-1.34151e-05,-0.641051,-0.902621,-0.266074,-5.58737e-05,0.0090688,0.0592836,0,0,1
2011-08-12,-0.791241,-0.641888,-0.149353,-4.19302e-05,-2.85145e-05,-1.34156e-05,-0.641051,-0.905499,-0.263611,-5.56742e-05,0.00813746,0.0600786,0,0,1
2011-08-16,-0.788134,-0.639155,-0.148979,-4.14428e-05,-2.83513e-05,-1.30915e-05,-0.641051,-0.904691,-0.265536,-5.58406e-05,0.00231744,0.0618614,0,0,1
2011-08-17,-0.789207,-0.641296,-0.147911,-4.14747e-05,-2.84332e-05,-1.30415e-05,-0.641051,-0.912187,-0.270891,-6.32925e-05,0.00683387,0.0713451,0,0,1
2011-08-18,-0.791324,-0.644568,-0.146756,-4.16391e-05,-2.86314e-05,-1.30077e-05,-0.641051,-0.910452,-0.265883,-6.29061e-05,0.0119106,0.071421,0,0,1
2011-08-19,-0.792708,-0.645282,-0.147425,-4.1802e-05,-2.87096e-05,-1.30924e-05,-0.641051,-0.912186,-0.266904,-6.4425e-05,0.0180687,0.0751168,0,0,1
2011-08-23,-0.791934,-0.642311,-0.149623,-4.13724e-05,-2.83325e-05,-1.30399e-05,-0.641051,-0.915228,-0.272917,-6.50393e-05,0.0247183,0.0753717,0,0,1
2011-08-24,-0.790101,-0.640769,-0.149332,-4.12773e-05,-2.82638e-05,-1.30134e-05,-0.641051,-0.913091,-0.272322,-6.26756e-05,0.0219288,0.0754702,0,0,1
2011-08-26,-0.793708,-0.65151,-0.142197,-4.19902e-05,-2.91574e-05,-1.28328e-05,-0.641051,-0.910114,-0.258603,-6.0036e-05,0.0154629,0.0754721,0,0,1
2011-08-30,-0.794941,-0.655232,-0.139709,-4.23052e-05,-2.94933e-05,-1.28119e-05,-0.641051,-0.911492,-0.25626,-5.98726e-05,0.020406,0.0754376,0,0,1
2011-08-31,-0.295757,-0.656162,0.360405,-8.7716e-06,-2.96244e-05,2.08528e-05,-0.140715,-0.473646,0.182516,1.23985e-05,0.0190289,0.0756308,0,0,4
2011-09-01,-0.294011,-0.658349,0.364338,-8.7281e-06,-2.96806e-05,2.09524e-05,-0.140715,-0.47512,0.183228,1.23737e-05,0.0175107,0.0762862,0,0,4
2011-09-02,-0.295567,-0.658687,0.36312,-8.79614e-06,-2.97902e-05,2.0994e-05,-0.140715,-0.475341,0.183346,1.33777e-05,0.0184237,0.0761099,0,0,4
2011-09-07,-0.290801,-0.65992,0.369119,-8.6354e-06,-2.98385e-05,2.12031e-05,-0.140715,-0.47044,0.18948,1.33807e-05,0.0112268,0.0802037,0,0,4
2011-09-08,-0.293133,-0.661288,0.368155,-8.72053e-06,-2.99314e-05,2.12108e-05,-0.140715,-0.481731,0.179556,1.32428e-05,0.0110353,0.0800498,0,0,4
2011-09-09,-0.29381,-0.660035,0.366226,-8.70821e-06,-2.98036e-05,2.10954e-05,-0.140715,-0.499669,0.160367,1.14799e-05,0.00900691,0.0819509,0,0,4
2011-09-13,-0.293641,-0.6614,0.367758,-8.70445e-06,-2.97744e-05,2.10699e-05,-0.140715,-0.479692,0.181707,1.19655e-05,0.0124423,0.0820957,0,0,4
2011-09-14,-0.293202,-0.661662,0.36846,-8.69437e-06,-2.97809e-05,2.10865e-05,-0.140715,-0.482718,0.178944,1.17557e-05,0.00659728,0.0842857,0,0,4
2011-09-15,-0.293802,-0.660946,0.367145,-8.6884e-06,-2.97012e-05,2.10128e-05,-0.140715,-0.474713,0.186234,1.2401e-05,0.00644184,0.0851038,0,0,4
2011-09-16,-0.302697,-0.662818,0.360121,-9.01821e-06,-2.99196e-05,2.09014e-05,-0.140715,-0.476199,0.186619,1.26101e-05,0.00922052,0.0848315,0,0,4
2011-09-20,-0.307574,-0.662355,0.354781,-9.09292e-06,-2.98457e-05,2.07528e-05,-0.140715,-0.470836,0.19152,1.25392e-05,0.00299553,0.0850143,0,0,4
2011-09-21,-0.306332,-0.665791,0.359459,-9.03762e-06,-2.99502e-05,2.09126e-05,-0.140715,-0.485992,0.179799,1.19162e-05,0.00108061,0.085807,0,0,4
2011-09-22,-0.309892,-0.664689,0.354797,-9.13198e-06,-2.98997e-05,2.07677e-05,-0.140715,-0.384094,0.280595,1.71339e-05,0.0107815,0.0870872,0,0,4
2011-09-27,-0.340079,-0.673232,0.333153,-1.0446e-05,-3.10278e-05,2.05818e-05,-0.140715,-0.378746,0.294486,1.87509e-05,0.0146311,0.0863245,0,0,3
2011-09-28,-0.332513,-0.668713,0.3362,-1.0189e-05,-3.07773e-05,2.05883e-05,-0.140715,-0.361425,0.307288,1.95404e-05,0.00504581,0.0857513,0,0,3
2011-09-29,-0.338195,-0.665964,0.327769,-1.05343e-05,-3.10564e-05,2.05221e-05,-0.140715,-0.363833,0.302131,1.97273e-05,0.000447837,0.085318,0,0,3
2011-09-30,-0.158695,-0.662022,0.503327,-4.92341e-06,-3.09519e-05,2.60285e-05,-0.297763,-0.0347848,0.627237,2.99601e-05,-0.00804474,0.0841721,0,0,4
2011-10-04,-0.157918,-0.655496,0.497577,-4.96488e-06,-3.10655e-05,2.61006e-05,-0.297763,-0.0178134,0.637682,3.05647e-05,-0.00238084,0.0841543,0,0,4
2011-10-05,-0.160369,-0.655268,0.494899,-5.05865e-06,-3.10985e-05,2.60398e-05,-0.297763,-0.0182757,0.636992,3.05878e-05,0.00652665,0.0841613,0,0,4
2011-10-06,-0.160335,-0.653348,0.493013,-5.05563e-06,-3.09769e-05,2.59212e-05,-0.297763,-0.0362415,0.617107,2.99782e-05,0.00963273,0.0833005,0,0,4
2011-10-07,-0.156597,-0.649403,0.492806,-4.95483e-06,-3.08756e-05,2.59208e-05,-0.297763,-0.0176384,0.631765,3.03999e-05,0.00428825,0.0831648,0,0,4
2011-10-11,-0.161533,-0.649358,0.487825,-5.13521e-06,-3.10222e-05,2.58869e-05,-0.297763,0.0324879,0.681846,3.18665e-05,0.0121802,0.0833134,0,0,4
2011-10-12,-0.168659,-0.650366,0.481708,-5.40733e-06,-3.12887e-05,2.58814e-05,-0.297763,0.0629326,0.713299,3.29671e-05,0.0184895,0.0845853,0,0,4
2011-10-13,-0.168966,-0.650639,0.481673,-5.41734e-06,-3.1298e-05,2.58807e-05,-0.297763,0.0696717,0.72031,3.31864e-05,0.0133192,0.0843919,0,0,4
2011-10-14,-0.166142,-0.647658,0.481516,-5.34351e-06,-3.11957e-05,2.58522e-05,-0.297763,0.0482188,0.695877,3.24737e-05,0.0199467,0.0832397,0,0,4
2011-10-18,-0.158202,-0.641427,0.483225,-5.104e-06,-3.0878e-05,2.5774e-05,-0.297763,0.0568546,0.698282,3.23989e-05,0.0212593,0.0836082,0,0,4
2011-10-19,-0.159318,-0.63985,0.480532,-5.13814e-06,-3.08369e-05,2.56987e-05,-0.297763,0.0554224,0.695273,3.23244e-05,0.0187861,0.0839362,0,0,4
2011-10-20,-0.171451,-0.637748,0.466297,-5.46544e-06,-3.04631e-05,2.49977e-05,-0.297763,0.0686293,0.706377,3.23069e-05,0.01522,0.0839499,0,0,4
2011-10-21,-0.168461,-0.639278,0.470817,-5.34979e-06,-3.0395e-05,2.50452e-05,-0.297763,0.0781853,0.717463,3.24775e-05,0.0200307,0.0832857,0,0,4
2011-10-25,-0.170986,-0.639455,0.468469,-5.4327e-06,-3.03066e-05,2.48739e-05,-0.297763,0.0792656,0.718721,3.24168e-05,0.0230339,0.0834235,0,0,4
2011-10-26,-0.173505,-0.640087,0.466582,-5.49779e-06,-3.02696e-05,2.47718e-05,-0.297763,0.0774747,0.717561,3.2364e-05,0.0215219,0.0842779,0,0,4
2011-10-27,-0.17102,-0.647106,0.476086,-5.40197e-06,-3.0486e-05,2.5084e-05,-0.297763,0.0758073,0.722913,3.25421e-05,0.0330195,0.08356,1,0,4
2011-10-28,0.467294,-0.645653,1.11295,1.6847e-05,-3.04922e-05,4.73392e-05,0.310323,0.51186,1.15751,4.50849e-05,0.0410952,0.0829417,1,0,4
2011-11-01,0.466863,-0.642656,1.10952,1.68596e-05,-3.04257e-05,4.72853e-05,0.310323,0.475437,1.11809,4.30572e-05,0.0352758,0.0799878,1,0,4
2011-11-02,0.475292,-0.623549,1.09884,1.74364e-05,-2.98635e-05,4.72999e-05,0.310323,0.470104,1.09365,4.23685e-05,0.0298348,0.0810621,1,0,4
2011-11-03,0.478371,-0.625803,1.10417,1.74588e-05,-2.9928e-05,4.73868e-05,0.310323,0.467685,1.09349,4.24251e-05,0.0519268,0.0807424,1,0,4
2011-11-04,0.472982,-0.631271,1.10425,1.70877e-05,-3.00155e-05,4.71032e-05,0.310323,0.47413,1.1054,4.28907e-05,0.0504291,0.0808764,1,0,4
2011-11-08,0.472721,-0.632086,1.10481,1.7076e-05,-3.00323e-05,4.71083e-05,0.310323,0.484036,1.11612,4.33276e-05,0.040144,0.0813272,1,0,4
2011-11-09,0.471586,-0.632436,1.10402,1.70421e-05,-3.00716e-05,4.71137e-05,0.310323,0.465536,1.09797,4.24346e-05,0.0268692,0.0802646,1,0,4
2011-11-10,0.476102,-0.622584,1.09869,1.73395e-05,-2.97834e-05,4.7123e-05,0.310323,0.462357,1.08494,4.19122e-05,0.0198235,0.0805139,0,0,4
2011-11-11,0.475624,-0.622093,1.09772,1.73927e-05,-2.98116e-05,4.72043e-05,0.310323,0.467107,1.0892,4.19619e-05,0.022563,0.0805549,0,0,4
2011-11-15,0.47358,-0.621609,1.09519,1.73554e-05,-2.982e-05,4.71754e-05,0.310323,0.478918,1.10053,4.22571e-05,0.0276332,0.0806182,1,0,4
2011-11-16,0.471956,-0.621343,1.0933,1.73208e-05,-2.9835e-05,4.71558e-05,0.310323,0.483488,1.10483,4.213e-05,0.0274414,0.0823388,1,0,4
2011-11-17,0.46771,-0.625454,1.09316,1.71089e-05,-2.99755e-05,4.70844e-05,0.310323,0.481062,1.10652,4.17954e-05,0.0158133,0.0817601,0,0,4
2011-11-18,0.465873,-0.623807,1.08968,1.70536e-05,-2.9973e-05,4.70266e-05,0.310323,0.514096,1.1379,4.30101e-05,0.0183451,0.0828564,0,0,4
2011-11-22,0.457886,-0.628766,1.08665,1.66448e-05,-3.01676e-05,4.68124e-05,0.310323,0.532335,1.1611,4.38991e-05,0.0313512,0.0842824,1,0,4
2011-11-23,0.455528,-0.62904,1.08457,1.65498e-05,-3.0196e-05,4.67457e-05,0.310323,0.527292,1.15633,4.3633e-05,0.0262508,0.084077,1,0,4
2011-11-29,0.453273,-0.629908,1.08318,1.6393e-05,-3.0196e-05,4.6589e-05,0.310323,0.520339,1.15025,4.37279e-05,0.0210288,0.0847224,0,0,4
2011-11-30,0.762211,-0.632374,1.39458,4.97217e-05,-3.0284e-05,8.00057e-05,-0.119529,0.567348,1.19972,5.13109e-05,0.027424,0.0868815,1,0,4
2011-12-01,0.76233,-0.635426,1.39776,4.95479e-05,-3.03773e-05,7.99252e-05,-0.119529,0.595941,1.23137,5.42044e-05,0.0377993,0.0922281,1,0,4
2011-12-02,0.761553,-0.640229,1.40178,4.93374e-05,-3.04569e-05,7.97943e-05,-0.119529,0.595332,1.23556,5.42394e-05,0.0423217,0.0921759,1,0,4
2011-12-06,0.76132,-0.639652,1.40097,4.92896e-05,-3.04438e-05,7.97334e-05,-0.119529,0.612371,1.25202,5.63307e-05,0.0452175,0.0928878,1,0,4
2011-12-07,0.760818,-0.641838,1.40266,4.91432e-05,-3.04972e-05,7.96404e-05,-0.119529,0.611829,1.25367,5.58986e-05,0.0368223,0.0921234,1,0,4
2011-12-08,0.760561,-0.63626,1.39682,4.93004e-05,-3.03591e-05,7.96595e-05,-0.119529,0.642378,1.27864,5.71069e-05,0.0276228,0.0920266,1,0,4
2011-12-09,0.755222,-0.636703,1.39193,4.91014e-05,-3.05458e-05,7.96472e-05,-0.119529,0.640309,1.27701,5.70504e-05,0.0147548,0.0914484,0,0,4
2011-12-13,0.758055,-0.632269,1.39032,4.93326e-05,-3.04162e-05,7.97488e-05,-0.119529,0.639553,1.27182,5.71007e-05,0.0206868,0.0912089,0,0,4
2011-12-14,0.758445,-0.626095,1.38454,4.94847e-05,-3.02307e-05,7.97154e-05,-0.119529,0.582336,1.20843,5.18353e-05,0.00153686,0.0837265,0,0,4
2011-12-16,0.763802,-0.581987,1.34579,5.08455e-05,-2.88982e-05,7.97437e-05,-0.119529,0.591195,1.17318,5.07065e-05,0.00248147,0.083856,0,0,4
2011-12-20,0.761332,-0.583808,1.34514,5.04882e-05,-2.89096e-05,7.93977e-05,-0.119529,0.559533,1.14334,4.84107e-05,0.0121222,0.0808522,0,0,4
2011-12-21,0.762228,-0.570406,1.33263,5.08193e-05,-2.84953e-05,7.93147e-05,-0.119529,0.546526,1.11693,4.73844e-05,0.0153802,0.0802063,0,0,4
2011-12-22,0.763786,-0.567658,1.33144,5.09206e-05,-2.84058e-05,7.93265e-05,-0.119529,0.562821,1.13048,4.79842e-05,0.0134829,0.0815218,0,0,4
2011-12-23,0.761464,-0.568993,1.33046,5.07477e-05,-2.84636e-05,7.92113e-05,-0.119529,0.553346,1.12234,4.82368e-05,0.012559,0.0822062,0,0,4
2011-12-28,0.76157,-0.569006,1.33058,5.06071e-05,-2.84633e-05,7.90705e-05,-0.119529,0.549493,1.1185,4.81082e-05,0.0112327,0.0820674,0,0,4
2011-12-29,0.761877,-0.568096,1.32997,5.05986e-05,-2.84407e-05,7.90393e-05,-0.119529,0.567074,1.13517,4.87112e-05,0.0119335,0.0816832,0,0,4
2011-12-30,0.787342,-0.56962,1.35696,5.42241e-05,-2.8564e-05,8.27881e-05,0.295392,0.820465,1.39008,6.10397e-05,0.0244786,0.0813544,0,0,4
2012-01-04,0.786365,-0.567151,1.35352,5.42938e-05,-2.8488e-05,8.27818e-05,0.295392,0.829476,1.39663,6.3118e-05,0.0212123,0.0819518,0,0,4
2012-01-05,0.786823,-0.56656,1.35338,5.43246e-05,-2.8416e-05,8.27406e-05,0.295392,0.818386,1.38495,6.05647e-05,0.00933207,0.0775445,0,0,4
2012-01-06,0.788326,-0.545524,1.33385,5.49712e-05,-2.77663e-05,8.27374e-05,0.295392,0.819335,1.36486,6.01557e-05,0.00576951,0.0781055,0,0,4
2012-01-10,0.787685,-0.547502,1.33519,5.47235e-05,-2.78254e-05,8.25489e-05,0.295392,0.813705,1.36121,5.90955e-05,0.0106962,0.0766172,0,0,4
2012-01-11,0.789116,-0.539549,1.32867,5.49974e-05,-2.75646e-05,8.25621e-05,0.295392,0.81246,1.35201,5.87227e-05,0.00817003,0.0762072,0,0,4
2012-01-12,0.790163,-0.537483,1.32765,5.50943e-05,-2.74984e-05,8.25927e-05,0.295392,0.798821,1.3363,5.71457e-05,0.000299141,0.0739233,0,0,4
2012-01-13,0.791266,-0.52427,1.31554,5.54162e-05,-2.69865e-05,8.24027e-05,0.295392,0.80379,1.32806,5.66721e-05,-0.00864195,0.072647,0,0,4
2012-01-18,0.789944,-0.519312,1.30926,5.5578e-05,-2.68516e-05,8.24296e-05,0.295392,0.806435,1.32575,5.72801e-05,-0.0156471,0.0725946,0,0,4
2012-01-19,0.790491,-0.520856,1.31135,5.56027e-05,-2.68994e-05,8.25021e-05,0.295392,0.819577,1.34043,5.84074e-05,-0.0121005,0.0725342,0,0,4
2012-01-24,0.789902,-0.522775,1.31268,5.55837e-05,-2.69953e-05,8.25789e-05,0.295392,0.818832,1.34161,5.82131e-05,-0.00796051,0.0715931,0,0,4
2012-01-25,0.790337,-0.518252,1.30859,5.56784e-05,-2.68444e-05,8.25228e-05,0.295392,0.826009,1.34426,5.81809e-05,0.00199827,0.0732587,0,0,4
2012-01-26,0.790338,-0.519187,1.30953,5.58594e-05,-2.68986e-05,8.2758e-05,0.295392,0.831234,1.35042,5.95984e-05,0.0104159,0.0732928,0,0,4
2012-01-27,0.789795,-0.519525,1.30932,5.58272e-05,-2.69045e-05,8.27317e-05,0.295392,0.831317,1.35084,6.09264e-05,0.0145441,0.0743156,0,0,4
2012-01-31,0.951006,-0.515118,1.46612,7.02959e-05,-2.64391e-05,9.6735e-05,0.652773,0.926056,1.44117,6.31941e-05,0.0131357,0.0743672,0,0,4
2012-02-01,0.950617,-0.515607,1.46622,7.02754e-05,-2.64556e-05,9.67311e-05,0.652773,0.927623,1.44323,6.32249e-05,0.0107604,0.0743247,0,0,4
2012-02-02,0.950578,-0.517488,1.46807,7.02073e-05,-2.64205e-05,9.66278e-05,0.652773,0.924721,1.44221,6.46928e-05,0.00907151,0.0744352,0,0,4
2012-02-03,0.948645,-0.501887,1.45053,6.71984e-05,-2.48324e-05,9.20308e-05,0.652773,0.918149,1.42004,6.2747e-05,0.0190106,0.074588,0,0,4
2012-02-07,0.948188,-0.499969,1.44816,6.71426e-05,-2.47588e-05,9.19014e-05,0.652773,0.9059,1.40587,6.37288e-05,0.0169447,0.0747042,0,0,4
2012-02-08,0.947936,-0.500153,1.44809,6.71043e-05,-2.47279e-05,9.18321e-05,0.652773,0.905842,1.40599,6.37215e-05,0.0127909,0.0746869,0,0,4
2012-02-09,0.949251,-0.499884,1.44914,6.71076e-05,-2.47165e-05,9.18241e-05,0.652773,0.913022,1.41291,6.63581e-05,0.0175897,0.0763682,0,0,4
2012-02-10,0.949031,-0.49697,1.446,6.71056e-05,-2.46194e-05,9.1725e-05,0.652773,0.910758,1.40773,6.7257e-05,0.00600485,0.0757795,0,0,4
2012-02-14,0.948796,-0.485791,1.43459,6.69252e-05,-2.40088e-05,9.09341e-05,0.652773,0.912197,1.39799,6.70391e-05,0.0150497,0.0759112,0,0,4
2012-02-15,0.948038,-0.48302,1.43106,6.60485e-05,-2.37653e-05,8.98138e-05,0.652773,0.912236,1.39526,6.68148e-05,0.0064697,0.0758365,0,0,4
2012-02-16,0.947965,-0.482731,1.4307,6.59586e-05,-2.36505e-05,8.96091e-05,0.652773,0.910454,1.39319,6.62953e-05,0.00804391,0.0755284,0,0,4
2012-02-17,0.948026,-0.481218,1.42924,6.5954e-05,-2.36022e-05,8.95563e-05,0.652773,0.910418,1.39164,6.62158e-05,0.0180606,0.0760048,0,0,4
2012-02-22,0.947898,-0.480401,1.4283,6.57668e-05,-2.35572e-05,8.9324e-05,0.652773,0.911956,1.39236,6.65057e-05,0.0270878,0.0761116,1,0,4
2012-02-23,0.947912,-0.479583,1.42749,6.55744e-05,-2.34536e-05,8.9028e-05,0.652773,0.914695,1.39428,6.87844e-05,0.00985029,0.0762602,0,0,4
2012-02-24,0.947932,-0.480231,1.42816,6.55998e-05,-2.34549e-05,8.90547e-05,0.652773,0.915735,1.39597,6.93188e-05,0.013417,0.0772326,0,0,4
2012-02-28,0.947905,-0.479301,1.42721,6.55475e-05,-2.3399e-05,8.89464e-05,0.652773,0.918597,1.3979,7.13534e-05,0.0253958,0.0775593,0,0,4
2012-02-29,0.845971,-0.475413,1.32138,4.95479e-05,-2.32455e-05,7.27934e-05,0.149905,0.745852,1.22127,5.79859e-05,0.0242415,0.0783718,0,0,4
2012-03-01,0.84613,-0.474793,1.32092,4.95807e-05,-2.31967e-05,7.27774e-05,0.149905,0.746649,1.22144,5.79007e-05,0.0281188,0.0789729,1,0,4
2012-03-02,0.844373,-0.461313,1.30569,4.87278e-05,-2.19813e-05,7.07092e-05,0.149905,0.736838,1.19815,5.6358e-05,0.0230996,0.0813971,0,0,4
2012-03-06,0.844109,-0.459407,1.30352,4.86672e-05,-2.18801e-05,7.05472e-05,0.149905,0.74956,1.20897,5.61821e-05,0.00955322,0.0802502,0,0,4
2012-03-07,0.838972,-0.453383,1.29236,4.83382e-05,-2.16978e-05,7.0036e-05,0.149905,0.792585,1.24597,6.58481e-05,0.00793044,0.0877972,0,0,4
2012-03-08,0.839485,-0.448905,1.28839,4.79312e-05,-2.13636e-05,6.92948e-05,0.149905,0.80666,1.25557,6.95907e-05,0.00697569,0.0880271,0,0,4
2012-03-09,0.839096,-0.446095,1.28519,4.77789e-05,-2.11374e-05,6.89164e-05,0.149905,0.814155,1.26025,7.20352e-05,0.00948702,0.0889812,0,0,4
2012-03-13,0.83655,-0.431247,1.2678,4.67725e-05,-1.9988e-05,6.67606e-05,0.149905,0.813647,1.24489,7.10938e-05,0.0143945,0.0889451,0,0,4
2012-03-14,0.830464,-0.403501,1.23397,4.45937e-05,-1.78697e-05,6.24633e-05,0.149905,0.813779,1.21728,6.86303e-05,0.000981351,0.0880656,0,0,4
2012-03-15,0.830008,-0.403459,1.23347,4.46589e-05,-1.78889e-05,6.25478e-05,0.149905,0.813467,1.21693,6.86419e-05,-0.00122714,0.0890596,0,0,4
2012-03-16,0.827904,-0.394846,1.22275,4.40062e-05,-1.72981e-05,6.13043e-05,0.149905,0.816522,1.21137,6.88759e-05,0.000742061,0.0893714,0,0,4
2012-03-20,0.827798,-0.394313,1.22211,4.39784e-05,-1.72893e-05,6.12677e-05,0.149905,0.815125,1.20944,6.7648e-05,-0.010621,0.087061,0,0,4
2012-03-21,0.828319,-0.383262,1.21158,4.42922e-05,-1.69698e-05,6.12621e-05,0.149905,0.807884,1.19115,6.76042e-05,-0.00981488,0.0869011,0,0,4
2012-03-22,0.827688,-0.38159,1.20928,4.40955e-05,-1.68959e-05,6.09914e-05,0.149905,0.812323,1.19391,6.84123e-05,-0.011957,0.0857664,0,0,4
2012-03-23,0.827699,-0.373878,1.20158,4.42793e-05,-1.66063e-05,6.08856e-05,0.149905,0.810047,1.18392,6.72718e-05,-0.0053098,0.0851988,0,0,4
2012-03-27,0.82431,-0.360526,1.18484,4.33518e-05,-1.59123e-05,5.92641e-05,0.149905,0.814474,1.175,6.78478e-05,0.0018353,0.0851555,0,0,4
2012-03-28,0.824351,-0.362579,1.18693,4.32819e-05,-1.59808e-05,5.92627e-05,0.149905,0.816145,1.17872,6.74126e-05,-0.00810812,0.0845811,0,0,4
2012-03-29,0.822202,-0.354873,1.17708,4.29814e-05,-1.56405e-05,5.86219e-05,0.149905,0.813767,1.16864,6.58225e-05,-0.0199886,0.0814272,0,0,4
2012-03-30,-0.00263021,-0.34164,0.339009,-6.62891e-08,-1.52095e-05,1.51432e-05,-0.123347,0.274941,0.61658,2.34707e-05,-0.000668701,0.0766184,0,0,3
2012-04-03,-0.00629751,-0.31496,0.308663,-1.58938e-07,-1.43021e-05,1.41431e-05,-0.123347,0.275595,0.590555,2.25818e-05,-0.00398001,0.0765236,0,0,3
2012-04-04,-0.00457529,-0.315625,0.311049,-1.15316e-07,-1.4323e-05,1.42077e-05,-0.123347,0.300917,0.616541,2.31697e-05,-0.0121024,0.0766488,0,0,3
2012-04-05,-0.00664261,-0.319116,0.312473,-1.69088e-07,-1.45869e-05,1.44178e-05,-0.123347,0.303111,0.622227,2.36087e-05,-0.0134912,0.0774162,0,0,3
2012-04-10,-0.00833335,-0.319676,0.311342,-2.1251e-07,-1.46126e-05,1.44001e-05,-0.123347,0.299571,0.619247,2.35031e-05,-0.0168643,0.0772807,0,0,3
