phase,estimator,date,ex_ante_vol,scale,capped,gross_leverage,capped_gross,recal_factor,realized_vol_period
0,varblend_q63lag45,2002-03-04,0.0316129,3.16327,False,4.68985,False,1,0.11584
0,varblend_q63lag45,2002-04-03,0.0335214,2.98317,False,4.84058,False,1,0.0826195
0,varblend_q63lag45,2002-05-02,0.0316946,3.15512,False,4.89245,False,1,0.103428
0,varblend_q63lag45,2002-06-03,0.0322841,3.0975,False,4.49338,False,1,0.107326
0,varblend_q63lag45,2002-07-02,0.0346829,2.88326,False,3.92152,False,1,0.0900238
0,varblend_q63lag45,2002-08-01,0.0339585,2.94477,False,3.91673,False,1,0.07723
0,varblend_q63lag45,2002-08-30,0.0314184,3.18285,False,4.17491,False,1,0.0778352
0,varblend_q63lag45,2002-10-01,0.030172,3.31433,False,4.44235,False,1,0.0788885
0,varblend_q63lag45,2002-10-30,0.0290191,3.44601,False,4.61056,False,1,0.118178
0,varblend_q63lag45,2002-11-29,0.0317033,3.15425,False,4.53843,False,1,0.0964937
0,varblend_q63lag45,2002-12-31,0.0325309,3.074,False,4.68675,False,1,0.131862
0,varblend_q63lag45,2003-01-31,0.0377863,2.64646,False,4.75175,False,1,0.114843
0,varblend_q63lag45,2003-03-04,0.039858,2.50891,False,4.50808,False,1,0.0908324
0,varblend_q63lag45,2003-04-02,0.0384692,2.59948,False,4.43868,False,1,0.0703009
0,varblend_q63lag45,2003-05-02,0.0350915,2.84969,False,5.08864,False,1,0.0995066
0,varblend_q63lag45,2003-06-03,0.0366756,2.72661,False,5.05132,False,1,0.102407
0,varblend_q63lag45,2003-07-02,0.0368784,2.71161,False,5.21101,False,1,0.0722518
0,varblend_q63lag45,2003-08-01,0.0346474,2.88622,False,5.35462,False,1,0.0662264
0,varblend_q63lag45,2003-09-02,0.0310535,3.22025,False,6.33753,False,1,0.132452
0,varblend_q63lag45,2003-10-01,0.0344449,2.90319,False,5.69507,False,1,0.0720796
0,varblend_q63lag45,2003-10-30,0.0313356,3.19126,False,6.94842,False,1,0.0727096
0,varblend_q63lag45,2003-12-01,0.0284424,3.51587,False,7.06989,False,1,0.0650974
0,varblend_q63lag45,2003-12-31,0.0253005,3.95249,False,8.40644,False,1,0.0939238
0,varblend_q63lag45,2004-02-02,0.024534,4.07597,False,7.5294,False,1,0.0650299
0,varblend_q63lag45,2004-03-03,0.0222523,4.49391,False,8.43087,False,1,0.107058
0,varblend_q63lag45,2004-04-01,0.023162,4.31742,False,8.28586,False,1,0.110458
0,varblend_q63lag45,2004-05-03,0.0238936,4.18522,False,7.53824,False,1,0.108019
0,varblend_q63lag45,2004-06-02,0.0244989,4.08182,False,7.87192,False,1,0.0950679
0,varblend_q63lag45,2004-07-02,0.02406,4.15627,False,8.36317,False,1,0.108285
0,varblend_q63lag45,2004-08-03,0.0248144,4.02993,False,7.75509,False,1,0.123425
0,varblend_q63lag45,2004-09-01,0.0267517,3.73808,False,7.22069,False,1,0.154201
0,varblend_q63lag45,2004-10-01,0.033074,3.02352,False,5.46633,False,1,0.12769
0,varblend_q63lag45,2004-11-01,0.0361887,2.7633,False,4.27227,False,1,0.0817217
0,varblend_q63lag45,2004-12-01,0.0357087,2.80044,False,4.53505,False,1,0.0671365
0,varblend_q63lag45,2005-01-03,0.0320313,3.12194,False,5.22993,False,1,0.0689188
0,varblend_q63lag45,2005-02-02,0.0300946,3.32285,False,5.59795,False,1,0.0717632
0,varblend_q63lag45,2005-03-04,0.0285252,3.50567,False,6.11291,False,1,0.0862185
0,varblend_q63lag45,2005-04-05,0.027715,3.60815,False,6.25418,False,1,0.0796216
0,varblend_q63lag45,2005-05-04,0.0259164,3.85856,False,6.7732,False,1,0.105894
0,varblend_q63lag45,2005-06-03,0.0267236,3.74201,False,6.92622,False,1,0.186955
0,varblend_q63lag45,2005-07-05,0.036421,2.74567,False,5.69728,False,1,0.0851745
0,varblend_q63lag45,2005-08-03,0.0344658,2.90143,False,5.93182,False,1,0.0723307
0,varblend_q63lag45,2005-09-01,0.0315217,3.17242,False,6.52562,False,1,0.0800923
0,varblend_q63lag45,2005-10-03,0.0308415,3.24239,False,6.56044,False,1,0.137872
0,varblend_q63lag45,2005-11-01,0.0353198,2.83127,False,5.6948,False,1,0.064013
0,varblend_q63lag45,2005-12-01,0.0315361,3.17097,False,6.68578,False,1,0.0729388
0,varblend_q63lag45,2006-01-03,0.0290711,3.43984,False,8.14199,False,1,0.084159
0,varblend_q63lag45,2006-02-02,0.0277432,3.60448,False,8.24018,False,1,0.140461
0,varblend_q63lag45,2006-03-06,0.0329172,3.03793,False,6.80544,False,1,0.0645663
0,varblend_q63lag45,2006-04-04,0.0294728,3.39296,False,7.27947,False,1,0.0846468
0,varblend_q63lag45,2006-05-04,0.0284563,3.51416,False,6.60996,False,1,0.0821024
0,varblend_q63lag45,2006-06-05,0.0270347,3.69895,False,6.69365,False,1,0.0645259
0,varblend_q63lag45,2006-07-05,0.0242025,4.13181,False,6.8361,False,1,0.0606403
0,varblend_q63lag45,2006-08-03,0.0215983,4.62999,False,7.29593,False,1,0.0863755
0,varblend_q63lag45,2006-09-01,0.0205853,4.85782,False,7.8306,False,1,0.0937206
0,varblend_q63lag45,2006-10-03,0.0203709,4.90897,False,8.56414,False,1,0.118364
0,varblend_q63lag45,2006-11-01,0.0217372,4.60041,False,8.85573,False,1,0.0639741
0,varblend_q63lag45,2006-12-01,0.019287,5.18484,False,10.5892,False,1,0.112723
0,varblend_q63lag45,2007-01-04,0.0207836,4.81148,False,9.82291,False,1,0.0825689
0,varblend_q63lag45,2007-02-05,0.0197378,5.06641,False,9.56317,False,1,0.108184
0,varblend_q63lag45,2007-03-07,0.0206006,4.85424,False,9.29088,False,1,0.0630702
0,varblend_q63lag45,2007-04-05,0.0183355,5.4539,False,10.9474,False,1,0.0789532
0,varblend_q63lag45,2007-05-07,0.016997,5.65685,True,12.3345,False,1,0.0818094
0,varblend_q63lag45,2007-06-06,0.0162841,5.65685,True,13.5423,False,1,0.139089
0,varblend_q63lag45,2007-07-06,0.0195478,5.11568,False,13.0987,False,1,0.160908
0,varblend_q63lag45,2007-08-06,0.0248112,4.03044,False,8.77772,False,1,0.172951
0,varblend_q63lag45,2007-09-05,0.0311374,3.21157,False,4.36957,False,1,0.0705535
0,varblend_q63lag45,2007-10-04,0.0284257,3.51794,False,5.1039,False,1,0.05799
0,varblend_q63lag45,2007-11-02,0.0256609,3.89698,False,5.74098,False,1,0.0811596
0,varblend_q63lag45,2007-12-04,0.0242587,4.12223,False,6.01395,False,1,0.0964699
0,varblend_q63lag45,2008-01-04,0.0241029,4.14888,False,6.52959,False,1,0.118702
0,varblend_q63lag45,2008-02-05,0.0262063,3.81588,False,4.89977,False,1,0.0917773
0,varblend_q63lag45,2008-03-06,0.0261427,3.82516,False,5.27515,False,1,0.12117
0,varblend_q63lag45,2008-04-07,0.02913,3.43288,False,3.62448,False,1,0.0603399
0,varblend_q63lag45,2008-05-06,0.0257848,3.87825,False,4.38193,False,1,0.0540428
0,varblend_q63lag45,2008-06-05,0.0224126,4.46177,False,5.49259,False,1,0.10271
0,varblend_q63lag45,2008-07-07,0.0226723,4.41066,False,5.78703,False,1,0.0985337
0,varblend_q63lag45,2008-08-05,0.022291,4.48611,False,3.97755,False,1,0.0853625
0,varblend_q63lag45,2008-09-04,0.0208447,4.79739,False,3.91781,False,1,0.0824548
0,varblend_q63lag45,2008-10-03,0.0199752,5.0062,False,3.54572,False,1,0.0579278
0,varblend_q63lag45,2008-11-03,0.0176241,5.65685,True,3.51243,False,1,0.175355
0,varblend_q63lag45,2008-12-03,0.0234386,4.26647,False,2.52962,False,1,0.142882
0,varblend_q63lag45,2009-01-05,0.027331,3.65885,False,2.25884,False,1,0.101617
0,varblend_q63lag45,2009-02-04,0.0271212,3.68715,False,1.86281,False,1,0.0417489
0,varblend_q63lag45,2009-03-06,0.0232088,4.30871,False,2.40529,False,1,0.0559277
0,varblend_q63lag45,2009-04-06,0.0204733,4.88441,False,2.8888,False,1,0.0571577
0,varblend_q63lag45,2009-05-06,0.0179304,5.57711,False,3.66065,False,1,0.056152
0,varblend_q63lag45,2009-06-05,0.0160405,5.65685,True,3.8502,False,1,0.0542118
0,varblend_q63lag45,2009-07-07,0.0144261,5.65685,True,3.83198,False,1,0.0782578
0,varblend_q63lag45,2009-08-05,0.0141049,5.65685,True,4.71514,False,1,0.0539422
0,varblend_q63lag45,2009-09-03,0.012821,5.65685,True,4.88417,False,1,0.0959262
0,varblend_q63lag45,2009-10-05,0.0144063,5.65685,True,5.23081,False,1,0.126589
0,varblend_q63lag45,2009-11-03,0.0178916,5.5892,False,4.92376,False,1,0.0457801
0,varblend_q63lag45,2009-12-03,0.015311,5.65685,True,5.46719,False,1,0.100275
0,varblend_q63lag45,2010-01-05,0.0168407,5.65685,True,5.78137,False,1,0.0965747
0,varblend_q63lag45,2010-02-04,0.0174755,5.65685,True,7.20969,False,1,0.106675
0,varblend_q63lag45,2010-03-08,0.0177238,5.64214,False,7.49267,False,1,0.127985
0,varblend_q63lag45,2010-04-07,0.0195665,5.11077,False,7.92278,False,1,0.126554
0,varblend_q63lag45,2010-05-06,0.0217209,4.60385,False,6.74698,False,1,0.0975478
0,varblend_q63lag45,2010-06-07,0.0219186,4.56233,False,6.54299,False,1,0.103156
0,varblend_q63lag45,2010-07-07,0.0223904,4.46621,False,6.27142,False,1,0.0786595
0,varblend_q63lag45,2010-08-05,0.0214071,4.67134,False,7.03471,False,1,0.101967
0,varblend_q63lag45,2010-09-03,0.0216605,4.6167,False,7.57626,False,1,0.10135
0,varblend_q63lag45,2010-10-05,0.0220475,4.53566,False,8.42679,False,1,0.104902
0,varblend_q63lag45,2010-11-03,0.0229006,4.3667,False,8.71414,False,1,0.0640583
0,varblend_q63lag45,2010-12-03,0.020271,4.93316,False,9.63948,False,1,0.0659537
0,varblend_q63lag45,2011-01-04,0.0182483,5.47996,False,11.2612,False,1,0.115872
0,varblend_q63lag45,2011-02-03,0.0190287,5.25522,False,9.6202,False,1,0.0908287
0,varblend_q63lag45,2011-03-07,0.0191039,5.23453,False,10.2244,False,1,0.0882098
0,varblend_q63lag45,2011-04-05,0.0185712,5.38469,False,10.9241,False,1,0.0935154
0,varblend_q63lag45,2011-05-05,0.0188755,5.29787,False,11.1516,False,1,0.0819243
0,varblend_q63lag45,2011-06-06,0.017707,5.64747,False,12.8008,False,1,0.144421
0,varblend_q63lag45,2011-07-06,0.0215196,4.64693,False,10.9471,False,1,0.0967194
0,varblend_q63lag45,2011-08-04,0.0215961,4.63046,False,9.2899,False,1,0.11026
0,varblend_q63lag45,2011-09-02,0.0224746,4.44946,False,6.50914,False,1,0.103301
0,varblend_q63lag45,2011-10-04,0.0229878,4.35014,False,5.43008,False,1,0.118735
0,varblend_q63lag45,2011-11-02,0.0250438,3.99301,False,4.42193,False,1,0.0779806
0,varblend_q63lag45,2011-12-02,0.0232725,4.29691,False,4.82304,False,1,0.0593967
0,varblend_q63lag45,2012-01-04,0.0206483,4.84302,False,5.99765,False,1,0.107374
0,varblend_q63lag45,2012-02-03,0.0218609,4.57437,False,6.40472,False,1,0.0516045
0,varblend_q63lag45,2012-03-06,0.0189435,5.27885,False,8.05444,False,1,0.0518369
0,varblend_q63lag45,2012-04-04,0.0163922,5.65685,True,8.31278,False,1,0.143415
0,varblend_q63lag45,2012-05-04,0.0199599,5.01005,False,8.51128,False,1,0.150941
0,varblend_q63lag45,2012-06-05,0.0236711,4.22457,False,6.68038,False,1,0.0850737
0,varblend_q63lag45,2012-07-05,0.0230305,4.34207,False,6.97666,False,1,0.0639111
0,varblend_q63lag45,2012-08-03,0.0206562,4.84116,False,7.85499,False,1,0.119391
0,varblend_q63lag45,2012-09-04,0.0221929,4.50594,False,7.86377,False,1,0.105774
0,varblend_q63lag45,2012-10-03,0.0228829,4.37007,False,8.84194,False,1,0.0970786
0,varblend_q63lag45,2012-11-01,0.0232384,4.30321,False,8.5355,False,1,0.0988475
0,varblend_q63lag45,2012-12-03,0.0228571,4.37501,False,8.83015,False,1,0.0723911
0,varblend_q63lag45,2013-01-03,0.0212596,4.70375,False,10.373,False,1,0.0674561
0,varblend_q63lag45,2013-02-04,0.0191596,5.21932,False,13.0816,False,1,0.12896
0,varblend_q63lag45,2013-03-06,0.0216645,4.61586,False,12.6032,False,1,0.208796
0,varblend_q63lag45,2013-04-05,0.0337119,2.96631,False,9.91282,False,1,0.108201
0,varblend_q63lag45,2013-05-06,0.0347438,2.87821,False,9.37933,False,1,0.102098
0,varblend_q63lag45,2013-06-05,0.0351405,2.84572,False,8.00125,False,1,0.108229
0,varblend_q63lag45,2013-07-05,0.0369741,2.70459,False,6.82689,False,1,0.120417
0,varblend_q63lag45,2013-08-05,0.039867,2.50834,False,5.95439,False,1,0.0659151
0,varblend_q63lag45,2013-09-04,0.0356672,2.80369,False,6.7298,False,1,0.0813585
0,varblend_q63lag45,2013-10-03,0.0334776,2.98707,False,7.15237,False,1,0.0758503
0,varblend_q63lag45,2013-11-01,0.0307147,3.25577,False,7.96381,False,1,0.0837071
0,varblend_q63lag45,2013-12-03,0.029608,3.37746,False,8.51208,False,1,0.0956592
0,varblend_q63lag45,2014-01-03,0.0294927,3.39067,False,9.07851,False,1,0.161395
0,varblend_q63lag45,2014-02-04,0.0368445,2.71411,False,6.75036,False,1,0.128855
0,varblend_q63lag45,2014-03-06,0.0419545,2.38353,False,5.77822,False,1,0.0727056
0,varblend_q63lag45,2014-04-04,0.0385059,2.597,False,5.51914,False,1,0.0666791
0,varblend_q63lag45,2014-05-06,0.0345571,2.89376,False,5.33049,False,1,0.0748186
0,varblend_q63lag45,2014-06-05,0.0316722,3.15735,False,6.19397,False,1,0.086428
0,varblend_q63lag45,2014-07-07,0.0303793,3.29171,False,7.73066,False,1,0.102087
0,varblend_q63lag45,2014-08-05,0.0306347,3.26427,False,8.17666,False,1,0.0888028
0,varblend_q63lag45,2014-09-04,0.0296547,3.37215,False,9.42467,False,1,0.137038
0,varblend_q63lag45,2014-10-03,0.0340498,2.93687,False,8.32529,False,1,0.148118
0,varblend_q63lag45,2014-11-03,0.0405609,2.46543,False,5.80612,False,1,0.094519
0,varblend_q63lag45,2014-12-03,0.0396969,2.51909,False,6.30456,False,1,0.0806178
0,varblend_q63lag45,2015-01-05,0.0374618,2.66939,False,6.28036,False,1,0.110512
0,varblend_q63lag45,2015-02-04,0.0388283,2.57544,False,4.7343,False,1,0.0747614
0,varblend_q63lag45,2015-03-06,0.0361452,2.76662,False,4.98628,False,1,0.0597562
0,varblend_q63lag45,2015-04-07,0.0318998,3.13481,False,5.93933,False,1,0.0729238
0,varblend_q63lag45,2015-05-06,0.0292771,3.41564,False,5.91358,False,1,0.051341
0,varblend_q63lag45,2015-06-05,0.0253795,3.94018,False,7.55057,False,1,0.11625
0,varblend_q63lag45,2015-07-07,0.0275604,3.6284,False,7.25469,False,1,0.0756254
0,varblend_q63lag45,2015-08-05,0.0263642,3.79303,False,7.01407,False,1,0.0859772
0,varblend_q63lag45,2015-09-03,0.0250521,3.99168,False,6.08335,False,1,0.0705866
0,varblend_q63lag45,2015-10-05,0.0228337,4.3795,False,6.09301,False,1,0.0699906
0,varblend_q63lag45,2015-11-03,0.0209872,4.76481,False,6.29319,False,1,0.0857117
0,varblend_q63lag45,2015-12-03,0.0202309,4.94293,False,7.21631,False,1,0.0999899
0,varblend_q63lag45,2016-01-05,0.0204637,4.88671,False,6.96166,False,1,0.131514
0,varblend_q63lag45,2016-02-04,0.0229793,4.35174,False,6.12949,False,1,0.140684
0,varblend_q63lag45,2016-03-07,0.0260698,3.83586,False,4.65319,False,1,0.063644
0,varblend_q63lag45,2016-04-06,0.0233628,4.28031,False,5.45664,False,1,0.0822961
0,varblend_q63lag45,2016-05-05,0.0219145,4.5632,False,5.78502,False,1,0.100457
0,varblend_q63lag45,2016-06-06,0.0218034,4.58643,False,6.05587,False,1,0.118891
0,varblend_q63lag45,2016-07-06,0.0237303,4.21402,False,5.84344,False,1,0.0947458
0,varblend_q63lag45,2016-08-04,0.0233977,4.27393,False,6.45061,False,1,0.0761111
0,varblend_q63lag45,2016-09-02,0.0226133,4.42218,False,7.30517,False,1,0.069715
0,varblend_q63lag45,2016-10-04,0.0208881,4.78741,False,8.36743,False,1,0.117983
0,varblend_q63lag45,2016-11-02,0.0233672,4.27951,False,7.35971,False,1,0.112966
0,varblend_q63lag45,2016-12-02,0.0242234,4.12824,False,6.17612,False,1,0.102818
0,varblend_q63lag45,2017-01-04,0.0245748,4.06921,False,6.44798,False,1,0.130728
0,varblend_q63lag45,2017-02-03,0.027097,3.69044,False,6.1006,False,1,0.0702722
0,varblend_q63lag45,2017-03-07,0.0249934,4.00105,False,7.03479,False,1,0.0771568
0,varblend_q63lag45,2017-04-05,0.0233786,4.27742,False,7.92792,False,1,0.116026
0,varblend_q63lag45,2017-05-05,0.0248387,4.02598,False,7.52933,False,1,0.114392
0,varblend_q63lag45,2017-06-06,0.0261217,3.82824,False,7.36867,False,1,0.121778
0,varblend_q63lag45,2017-07-06,0.0287542,3.47775,False,6.05618,False,1,0.0867699
0,varblend_q63lag45,2017-08-04,0.0276345,3.61867,False,6.63187,False,1,0.069924
0,varblend_q63lag45,2017-09-05,0.0251685,3.97322,False,7.89367,False,1,0.109244
0,varblend_q63lag45,2017-10-04,0.0258716,3.86524,False,7.54022,False,1,0.0746116
0,varblend_q63lag45,2017-11-02,0.024521,4.07813,False,7.95157,False,1,0.0825676
0,varblend_q63lag45,2017-12-04,0.0235417,4.24778,False,7.50845,False,1,0.0576916
0,varblend_q63lag45,2018-01-04,0.0208898,4.78704,False,8.5119,False,1,0.118696
0,varblend_q63lag45,2018-02-05,0.0231916,4.3119,False,7.77615,False,1,0.114318
0,varblend_q63lag45,2018-03-07,0.0246971,4.04906,False,7.67235,False,1,0.143691
0,varblend_q63lag45,2018-04-06,0.028519,3.50644,False,6.8847,False,1,0.0858425
0,varblend_q63lag45,2018-05-07,0.0273898,3.651,False,6.73689,False,1,0.0822883
0,varblend_q63lag45,2018-06-06,0.0259262,3.8571,False,7.35201,False,1,0.102259
0,varblend_q63lag45,2018-07-06,0.0261696,3.82123,False,7.33777,False,1,0.117693
0,varblend_q63lag45,2018-08-06,0.0278339,3.59274,False,6.31802,False,1,0.0627593
0,varblend_q63lag45,2018-09-05,0.0246966,4.04913,False,7.51384,False,1,0.106585
0,varblend_q63lag45,2018-10-04,0.0254618,3.92744,False,7.501,False,1,0.147275
0,varblend_q63lag45,2018-11-02,0.0309335,3.23274,False,5.25401,False,1,0.126008
0,varblend_q63lag45,2018-12-04,0.0339097,2.94901,False,4.53122,False,1,0.0639714
0,varblend_q63lag45,2019-01-04,0.0307535,3.25166,False,5.07701,False,1,0.0803523
0,varblend_q63lag45,2019-02-05,0.0290073,3.4474,False,5.43317,False,1,0.0549651
0,varblend_q63lag45,2019-03-07,0.0252945,3.95343,False,6.96043,False,1,0.0888174
0,varblend_q63lag45,2019-04-05,0.024715,4.04613,False,7.24568,False,1,0.0759307
0,varblend_q63lag45,2019-05-07,0.0228889,4.36892,False,7.94699,False,1,0.102543
0,varblend_q63lag45,2019-06-06,0.0233391,4.28465,False,7.28754,False,1,0.146659
0,varblend_q63lag45,2019-07-08,0.0275168,3.63414,False,6.06505,False,1,0.0856575
0,varblend_q63lag45,2019-08-06,0.0263334,3.79745,False,6.19364,False,1,0.0755395
0,varblend_q63lag45,2019-09-05,0.0244425,4.09124,False,7.05598,False,1,0.0938853
0,varblend_q63lag45,2019-10-04,0.0237126,4.21717,False,6.48579,False,1,0.0765758
0,varblend_q63lag45,2019-11-04,0.021848,4.57708,False,7.27048,False,1,0.0872109
0,varblend_q63lag45,2019-12-04,0.0212464,4.70668,False,7.65107,False,1,0.10822
0,varblend_q63lag45,2020-01-06,0.0217657,4.59439,False,8.36787,False,1,0.101159
0,varblend_q63lag45,2020-02-05,0.0225369,4.43717,False,8.03182,False,1,0.160048
0,varblend_q63lag45,2020-03-06,0.0304042,3.28902,False,5.66768,False,1,0.110334
0,varblend_q63lag45,2020-04-06,0.0323538,3.09082,False,3.24122,False,1,0.0657162
0,varblend_q63lag45,2020-05-06,0.0288959,3.4607,False,3.23267,False,1,0.102404
0,varblend_q63lag45,2020-06-05,0.0306049,3.26745,False,2.71476,False,1,0.0653398
0,varblend_q63lag45,2020-07-07,0.0277399,3.60491,False,3.34274,False,1,0.0703774
0,varblend_q63lag45,2020-08-05,0.0252751,3.95646,False,4.14305,False,1,0.0449389
0,varblend_q63lag45,2020-09-03,0.0213969,4.67357,False,4.70709,False,1,0.0831255
0,varblend_q63lag45,2020-10-05,0.0204962,4.87895,False,4.70746,False,1,0.0658531
0,varblend_q63lag45,2020-11-03,0.0183999,5.4348,False,5.17094,False,1,0.141141
0,varblend_q63lag45,2020-12-03,0.0205747,4.86033,False,4.32333,False,1,0.0939466
0,varblend_q63lag45,2021-01-05,0.0201221,4.96967,False,4.85309,False,1,0.18189
0,varblend_q63lag45,2021-02-04,0.0270605,3.69542,False,3.47457,False,1,0.0540606
0,varblend_q63lag45,2021-03-08,0.0245377,4.07537,False,3.85914,False,1,0.0651826
0,varblend_q63lag45,2021-04-07,0.0221649,4.51164,False,4.24869,False,1,0.120566
0,varblend_q63lag45,2021-05-06,0.02782,3.59454,False,3.63354,False,1,0.141271
0,varblend_q63lag45,2021-06-07,0.0324322,3.08336,False,3.26733,False,1,0.120149
0,varblend_q63lag45,2021-07-07,0.0351903,2.84169,False,3.18498,False,1,0.118696
0,varblend_q63lag45,2021-08-05,0.0386187,2.58942,False,3.10362,False,1,0.0951123
0,varblend_q63lag45,2021-09-03,0.0379972,2.63178,False,3.24771,False,1,0.139697
0,varblend_q63lag45,2021-10-05,0.0465951,2.14615,False,2.74256,False,1,0.0637563
0,varblend_q63lag45,2021-11-03,0.0413383,2.41907,False,3.36264,False,1,0.121106
0,varblend_q63lag45,2021-12-03,0.0452621,2.20935,False,2.969,False,1,0.117118
0,varblend_q63lag45,2022-01-04,0.048419,2.06531,False,2.64247,False,1,0.0876579
0,varblend_q63lag45,2022-02-03,0.0480267,2.08217,False,2.481,False,1,0.089829
0,varblend_q63lag45,2022-03-07,0.0464136,2.15454,False,2.57072,False,1,0.136123
0,varblend_q63lag45,2022-04-05,0.0528237,1.89309,False,2.05007,False,1,0.0713241
0,varblend_q63lag45,2022-05-05,0.0488066,2.0489,False,2.24577,False,1,0.0800818
0,varblend_q63lag45,2022-06-06,0.0456148,2.19227,False,2.26751,False,1,0.0878184
0,varblend_q63lag45,2022-07-07,0.0441249,2.2663,False,2.31767,False,1,0.0793474
0,varblend_q63lag45,2022-08-05,0.0412481,2.42435,False,2.19438,False,1,0.0680816
0,varblend_q63lag45,2022-09-06,0.0372659,2.68342,False,2.50321,False,1,0.0898642
0,varblend_q63lag45,2022-10-05,0.0360237,2.77595,False,2.73627,False,1,0.0957301
0,varblend_q63lag45,2022-11-03,0.0361792,2.76402,False,3.15416,False,1,0.0937191
0,varblend_q63lag45,2022-12-05,0.0351311,2.84648,False,3.14423,False,1,0.112817
0,varblend_q63lag45,2023-01-05,0.0373677,2.67611,False,3.10683,False,1,0.0693004
0,varblend_q63lag45,2023-02-06,0.035272,2.83511,False,3.31309,False,1,0.0705412
0,varblend_q63lag45,2023-03-08,0.0322435,3.10141,False,4.05968,False,1,0.119179
0,varblend_q63lag45,2023-04-06,0.0342434,2.92027,False,3.85211,False,1,0.102207
0,varblend_q63lag45,2023-05-08,0.0350858,2.85015,False,3.93174,False,1,0.0854363
0,varblend_q63lag45,2023-06-07,0.0337422,2.96365,False,3.96893,False,1,0.0668223
0,varblend_q63lag45,2023-07-10,0.0305121,3.27738,False,4.43321,False,1,0.0785307
0,varblend_q63lag45,2023-08-08,0.0285734,3.49976,False,4.54704,False,1,0.0598009
0,varblend_q63lag45,2023-09-07,0.0256398,3.90019,False,5.22986,False,1,0.0872555
0,varblend_q63lag45,2023-10-06,0.0251385,3.97796,False,5.72849,False,1,0.114465
0,varblend_q63lag45,2023-11-06,0.02738,3.6523,False,5.24247,False,1,0.136025
0,varblend_q63lag45,2023-12-06,0.0319198,3.13285,False,4.61628,False,1,0.0876129
0,varblend_q63lag45,2024-01-08,0.0309677,3.22917,False,4.60728,False,1,0.0892586
0,varblend_q63lag45,2024-02-07,0.0310789,3.21762,False,4.1978,False,1,0.0910392
0,varblend_q63lag45,2024-03-08,0.0302781,3.30272,False,4.44411,False,1,0.0586066
0,varblend_q63lag45,2024-04-09,0.0276496,3.61669,False,5.12416,False,1,0.145635
0,varblend_q63lag45,2024-05-08,0.0335534,2.98032,False,4.23118,False,1,0.0965811
0,varblend_q63lag45,2024-06-07,0.0330974,3.02139,False,4.18149,False,1,0.110688
0,varblend_q63lag45,2024-07-10,0.0346309,2.8876,False,3.75478,False,1,0.116585
0,varblend_q63lag45,2024-08-08,0.037305,2.68061,False,3.45164,False,1,0.100118
0,varblend_q63lag45,2024-09-09,0.0369747,2.70455,False,3.6853,False,1,0.0640711
0,varblend_q63lag45,2024-10-08,0.0331875,3.01318,False,4.23259,False,1,0.0959356
0,varblend_q63lag45,2024-11-06,0.0332436,3.0081,False,4.06796,False,1,0.0805598
0,varblend_q63lag45,2024-12-06,0.0311695,3.20826,False,3.92688,False,1,0.0806419
0,varblend_q63lag45,2025-01-08,0.0292062,3.42393,False,4.29946,False,1,0.109037
0,varblend_q63lag45,2025-02-07,0.0302443,3.30641,False,4.07374,False,1,0.0792064
0,varblend_q63lag45,2025-03-11,0.0280869,3.56038,False,4.18026,False,1,0.14114
0,varblend_q63lag45,2025-04-09,0.0338798,2.95161,False,3.53218,False,1,0.0744983
0,oracle,2001-01-30,0.0166389,5.65685,True,6.37518,False,1,0.0968376
0,oracle,2001-03-01,0.0179876,5.55939,False,6.04226,False,1,0.137065
0,oracle,2001-03-30,0.0369083,2.70942,False,2.98408,False,1,0.0922621
0,oracle,2001-05-01,0.026938,3.71223,False,4.12315,False,1,0.106361
0,oracle,2001-05-31,0.0145766,5.65685,True,6.07956,False,1,0.0797463
0,oracle,2001-06-29,0.0210913,4.74129,False,5.25231,False,1,0.0936965
0,oracle,2001-07-31,0.0222373,4.49695,False,5.3575,False,1,0.0929785
0,oracle,2001-08-29,0.0262821,3.80487,False,4.75406,False,1,0.092005
0,oracle,2001-10-01,0.0378143,2.64451,False,3.52279,False,1,0.0912448
0,oracle,2001-10-30,0.0167255,5.65685,True,7.3487,False,1,0.0778606
0,oracle,2001-11-29,0.0264707,3.77777,False,5.06072,False,1,0.100041
0,oracle,2001-12-31,0.0280345,3.56703,False,4.89281,False,1,0.0912061
0,oracle,2002-01-31,0.0228457,4.37719,False,5.95995,False,1,0.10691
0,oracle,2002-03-04,0.0265241,3.77016,False,5.59823,False,1,0.0946202
0,oracle,2002-04-03,0.0200444,4.98893,False,7.84858,False,1,0.110736
0,oracle,2002-05-02,0.0230485,4.33867,False,6.41087,False,1,0.0931839
0,oracle,2002-06-03,0.0320737,3.11782,False,4.59906,False,1,0.0982605
0,oracle,2002-07-02,0.0259293,3.85665,False,5.27308,False,1,0.0865436
0,oracle,2002-08-01,0.011775,5.65685,True,7.26585,False,1,0.0654577
0,oracle,2002-08-30,0.0238701,4.18935,False,5.33366,False,1,0.0843746
0,oracle,2002-10-01,0.0198101,5.04793,False,6.76173,False,1,0.0909938
0,oracle,2002-10-30,0.0321696,3.10853,False,4.17226,False,1,0.0858429
0,oracle,2002-11-29,0.0284424,3.51587,False,4.83753,False,1,0.0924339
0,oracle,2002-12-31,0.0350037,2.85684,False,4.34253,False,1,0.101022
0,oracle,2003-01-31,0.0324429,3.08234,False,5.71778,False,1,0.0922813
