geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,"proxy factor corr, core 13",21,Q2,398,9062,0.996001,0.979091,1.012768,0.605528
neutral,correlation,"proxy factor corr, extended 22",21,Q2,398,8994,0.993931,0.978410,1.009069,0.620603
neutral,covariance,holdings cov,21,Q3,416,9801,0.996099,0.979708,1.018853,0.572115
neutral,covariance,"holdings corr, stream vol",21,Q3,416,9801,0.998341,0.993728,1.004143,0.548077
neutral,covariance,"blend, pair weight",21,Q3,416,9801,0.998334,0.993924,1.003940,0.555288
neutral,correlation,holdings corr,21,Q3,416,9801,0.957782,0.905960,0.996616,0.644231
neutral,correlation,blend corr,21,Q3,416,9801,0.956724,0.906042,0.994349,0.646635
neutral,correlation,factor corr K5,21,Q3,416,9801,1.057953,1.000505,1.123849,0.454327
neutral,correlation,factor corr K10,21,Q3,416,9801,1.017405,0.980154,1.057179,0.519231
neutral,correlation,"proxy factor corr, core 13",21,Q3,415,9777,0.984765,0.966782,1.002192,0.710843
neutral,correlation,"proxy factor corr, extended 22",21,Q3,415,9711,0.983686,0.966055,0.999686,0.720482
neutral,covariance,holdings cov,21,Q4,403,8910,0.982906,0.949471,0.996220,0.667494
neutral,covariance,"holdings corr, stream vol",21,Q4,403,8910,0.994021,0.988471,0.998787,0.625310
neutral,covariance,"blend, pair weight",21,Q4,403,8910,0.994047,0.988529,0.998788,0.627792
neutral,correlation,holdings corr,21,Q4,403,8910,0.987077,0.955579,1.011364,0.640199
neutral,correlation,blend corr,21,Q4,403,8910,0.986954,0.955595,1.011048,0.640199
neutral,correlation,factor corr K5,21,Q4,403,8910,1.018988,0.973240,1.087760,0.516129
neutral,correlation,factor corr K10,21,Q4,403,8910,0.970816,0.938460,0.999979,0.612903
neutral,correlation,"proxy factor corr, core 13",21,Q4,403,8890,0.963434,0.942086,0.977660,0.870968
neutral,correlation,"proxy factor corr, extended 22",21,Q4,403,8780,0.963951,0.942363,0.978211,0.880893
neutral,covariance,holdings cov,63,Q1,465,10286,1.257749,1.122243,1.511830,0.047312
neutral,covariance,"holdings corr, stream vol",63,Q1,465,10286,1.067716,1.013776,1.177034,0.096774
neutral,covariance,"blend, pair weight",63,Q1,465,10286,1.014548,0.998851,1.034074,0.146237
neutral,correlation,holdings corr,63,Q1,465,10286,1.288441,1.165733,1.378684,0.088172
neutral,correlation,blend corr,63,Q1,465,10286,1.064390,0.990649,1.112084,0.137634
neutral,correlation,factor corr K5,63,Q1,465,10286,1.045021,1.011791,1.084002,0.395699
neutral,correlation,factor corr K10,63,Q1,465,10286,1.016570,0.991135,1.044597,0.563441
neutral,correlation,"proxy factor corr, core 13",63,Q1,465,10286,1.003181,0.985059,1.023791,0.645161
neutral,correlation,"proxy factor corr, extended 22",63,Q1,465,10239,1.002223,0.984975,1.021935,0.660215
neutral,covariance,holdings cov,63,Q2,400,9212,1.073625,1.023283,1.225934,0.140000
neutral,covariance,"holdings corr, stream vol",63,Q2,400,9212,1.010762,1.001674,1.026679,0.280000
neutral,covariance,"blend, pair weight",63,Q2,400,9212,1.008094,1.000464,1.019835,0.295000
neutral,correlation,holdings corr,63,Q2,400,9212,1.128752,1.077660,1.188886,0.195000
neutral,correlation,blend corr,63,Q2,400,9212,1.081613,1.040389,1.127184,0.232500
neutral,correlation,factor corr K5,63,Q2,400,9212,1.046596,1.009316,1.095121,0.417500
