geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,"blend, pair weight",63,0.85-0.95,1718,28212,1.001593,0.999168,1.004499,0.448778
neutral,correlation,holdings corr,63,0.85-0.95,1718,28212,1.022621,1.003042,1.038146,0.357392
neutral,correlation,blend corr,63,0.85-0.95,1718,28212,1.015919,0.998020,1.029448,0.383003
neutral,correlation,factor corr K5,63,0.85-0.95,1716,28177,1.030681,0.994003,1.080543,0.477855
neutral,correlation,factor corr K10,63,0.85-0.95,1716,28163,0.995446,0.971260,1.022227,0.562354
neutral,correlation,"proxy factor corr, core 13",63,0.85-0.95,1702,27941,0.979806,0.961388,0.994370,0.670388
neutral,correlation,"proxy factor corr, extended 22",63,0.85-0.95,1643,27113,0.979055,0.961942,0.992727,0.707851
neutral,covariance,holdings cov,63,<0.75,360,5409,1.182627,1.065834,1.448727,0.136111
neutral,covariance,"holdings corr, stream vol",63,<0.75,360,5409,1.053604,1.009947,1.159377,0.225000
neutral,covariance,"blend, pair weight",63,<0.75,360,5409,1.000444,0.977173,1.027955,0.366667
neutral,correlation,holdings corr,63,<0.75,360,5409,1.422032,1.288811,1.572905,0.094444
neutral,correlation,blend corr,63,<0.75,360,5409,1.144053,1.082353,1.213939,0.200000
neutral,correlation,factor corr K5,63,<0.75,360,5409,1.087292,1.011772,1.221973,0.458333
neutral,correlation,factor corr K10,63,<0.75,360,5409,1.067834,0.998475,1.194363,0.561111
neutral,correlation,"proxy factor corr, core 13",63,<0.75,353,5311,1.047934,0.988415,1.153154,0.597734
neutral,correlation,"proxy factor corr, extended 22",63,<0.75,339,5123,1.048472,0.989126,1.150496,0.613569
neutral,covariance,holdings cov,63,>0.95,18526,439827,1.003506,0.986466,1.014512,0.252402
neutral,covariance,"holdings corr, stream vol",63,>0.95,18526,439827,0.995050,0.981444,1.002497,0.478085
neutral,covariance,"blend, pair weight",63,>0.95,18526,439827,0.995003,0.981467,1.002376,0.480244
neutral,correlation,holdings corr,63,>0.95,18526,439827,1.002821,0.989770,1.015148,0.469502
neutral,correlation,blend corr,63,>0.95,18526,439827,1.001655,0.988848,1.013443,0.475278
neutral,correlation,factor corr K5,63,>0.95,18504,438903,1.055060,1.033778,1.080122,0.484922
neutral,correlation,factor corr K10,63,>0.95,18479,438252,1.016022,1.001539,1.033592,0.550679
neutral,correlation,"proxy factor corr, core 13",63,>0.95,18417,436723,0.989928,0.979326,0.999899,0.675029
neutral,correlation,"proxy factor corr, extended 22",63,>0.95,18232,429685,0.987013,0.977001,0.997010,0.724605
neutral,covariance,holdings cov,108,0.75-0.85,76,1069,1.137336,0.966842,1.208663,0.039474
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,76,1069,1.081805,1.010183,1.163524,0.039474
neutral,covariance,"blend, pair weight",108,0.75-0.85,76,1069,1.050131,0.999491,1.061404,0.052632
neutral,correlation,holdings corr,108,0.75-0.85,76,1069,1.150741,1.095592,1.183220,0.092105
neutral,correlation,blend corr,108,0.75-0.85,76,1069,1.066437,1.016367,1.090411,0.223684
neutral,correlation,factor corr K5,108,0.75-0.85,76,1069,1.091230,0.985190,1.198994,0.250000
neutral,correlation,factor corr K10,108,0.75-0.85,76,1069,1.075311,0.993311,1.114631,0.250000
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,76,1068,0.993291,0.948055,1.006284,0.578947
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,73,1029,0.992903,0.970492,1.006533,0.561644
neutral,covariance,holdings cov,108,0.85-0.95,1675,27493,1.017832,1.010672,1.029579,0.230448
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,1675,27493,1.005786,1.001364,1.012290,0.343284
neutral,covariance,"blend, pair weight",108,0.85-0.95,1675,27493,1.004523,1.000778,1.009823,0.360000
neutral,correlation,holdings corr,108,0.85-0.95,1675,27493,1.070946,1.044395,1.108261,0.223881
neutral,correlation,blend corr,108,0.85-0.95,1675,27493,1.044816,1.027529,1.062265,0.251940
neutral,correlation,factor corr K5,108,0.85-0.95,1673,27458,1.037086,1.003326,1.084164,0.453078
neutral,correlation,factor corr K10,108,0.85-0.95,1673,27450,1.000104,0.977717,1.026443,0.541542
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,1660,27258,0.983118,0.965251,0.997261,0.653012
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,1605,26486,0.982206,0.966248,0.994964,0.692835
neutral,covariance,holdings cov,108,<0.75,332,5067,1.167068,1.070209,1.349049,0.093373
neutral,covariance,"holdings corr, stream vol",108,<0.75,332,5067,1.049160,1.008470,1.119090,0.183735
neutral,covariance,"blend, pair weight",108,<0.75,332,5067,0.999983,0.982354,1.019801,0.352410
neutral,correlation,holdings corr,108,<0.75,332,5067,1.313797,1.221118,1.402090,0.081325
neutral,correlation,blend corr,108,<0.75,332,5067,1.054125,1.002218,1.093983,0.307229
neutral,correlation,factor corr K5,108,<0.75,332,5067,1.092133,1.012477,1.250031,0.448795
neutral,correlation,factor corr K10,108,<0.75,332,5067,1.071736,0.994887,1.219905,0.563253
neutral,correlation,"proxy factor corr, core 13",108,<0.75,326,4984,1.050798,0.983960,1.175776,0.601227
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,312,4798,1.051638,0.986292,1.178122,0.615385
neutral,covariance,holdings cov,108,>0.95,18491,438715,1.011147,0.992532,1.022849,0.178682
neutral,covariance,"holdings corr, stream vol",108,>0.95,18491,438715,0.997206,0.982899,1.004571,0.366557
neutral,covariance,"blend, pair weight",108,>0.95,18491,438715,0.996943,0.982660,1.004171,0.371208
neutral,correlation,holdings corr,108,>0.95,18491,438715,1.022729,1.009552,1.035287,0.336813
neutral,correlation,blend corr,108,>0.95,18491,438715,1.018751,1.005551,1.030341,0.344816
neutral,correlation,factor corr K5,108,>0.95,18469,437790,1.056040,1.034436,1.083032,0.481997
neutral,correlation,factor corr K10,108,>0.95,18444,437162,1.016864,1.000681,1.035195,0.546140
neutral,correlation,"proxy factor corr, core 13",108,>0.95,18382,435747,0.990538,0.980400,1.000425,0.670656
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,18216,429265,0.987413,0.977672,0.996711,0.722442
