geometry,regression,channel,age,stratum,coef,se,t,nobs
neutral,factor corr K5 vs stream,correlation,108,Q2,0.005342,0.006519,0.819530,2888346
neutral,factor corr K5 vs stream,correlation,108,Q3,0.006204,0.005959,1.041196,2888346
neutral,factor corr K5 vs stream,correlation,108,Q4,0.004797,0.004926,0.973936,2888346
neutral,factor corr K5 vs stream,correlation,0,Q1 - Q4,-0.007250,0.005457,-1.328531,2888346
neutral,factor corr K5 vs stream,correlation,21,Q1 - Q4,-0.006118,0.005164,-1.184784,2888346
neutral,factor corr K5 vs stream,correlation,63,Q1 - Q4,-0.005663,0.005217,-1.085509,2888346
neutral,factor corr K5 vs stream,correlation,108,Q1 - Q4,-0.005454,0.005108,-1.067709,2888346
neutral,factor corr K10 vs stream,correlation,0,Q1,-0.007702,0.004815,-1.599579,2883762
neutral,factor corr K10 vs stream,correlation,0,Q2,-0.002004,0.005085,-0.394027,2883762
neutral,factor corr K10 vs stream,correlation,0,Q3,-0.000244,0.004470,-0.054632,2883762
neutral,factor corr K10 vs stream,correlation,0,Q4,-0.000559,0.003632,-0.153922,2883762
neutral,factor corr K10 vs stream,correlation,21,Q1,-0.006557,0.004603,-1.424337,2883762
neutral,factor corr K10 vs stream,correlation,21,Q2,-0.000762,0.004873,-0.156380,2883762
neutral,factor corr K10 vs stream,correlation,21,Q3,-0.000007,0.004479,-0.001547,2883762
neutral,factor corr K10 vs stream,correlation,21,Q4,-0.000363,0.003641,-0.099807,2883762
neutral,factor corr K10 vs stream,correlation,63,Q1,-0.006075,0.004610,-1.317804,2883762
neutral,factor corr K10 vs stream,correlation,63,Q2,-0.000552,0.004902,-0.112697,2883762
neutral,factor corr K10 vs stream,correlation,63,Q3,-0.000012,0.004491,-0.002763,2883762
neutral,factor corr K10 vs stream,correlation,63,Q4,-0.000377,0.003644,-0.103527,2883762
neutral,factor corr K10 vs stream,correlation,108,Q1,-0.006082,0.004595,-1.323590,2883762
neutral,factor corr K10 vs stream,correlation,108,Q2,-0.001221,0.005089,-0.240012,2883762
neutral,factor corr K10 vs stream,correlation,108,Q3,0.000283,0.004461,0.063412,2883762
neutral,factor corr K10 vs stream,correlation,108,Q4,-0.000325,0.003649,-0.089032,2883762
neutral,factor corr K10 vs stream,correlation,0,Q1 - Q4,-0.007143,0.004312,-1.656400,2883762
neutral,factor corr K10 vs stream,correlation,21,Q1 - Q4,-0.006193,0.004076,-1.519269,2883762
neutral,factor corr K10 vs stream,correlation,63,Q1 - Q4,-0.005698,0.004073,-1.398959,2883762
neutral,factor corr K10 vs stream,correlation,108,Q1 - Q4,-0.005757,0.004087,-1.408665,2883762
neutral,proxy factor corr core 13 vs stream,correlation,0,Q1,-0.008004,0.002533,-3.159332,2873480
neutral,proxy factor corr core 13 vs stream,correlation,0,Q2,-0.004036,0.001667,-2.420945,2873480
neutral,proxy factor corr core 13 vs stream,correlation,0,Q3,-0.003067,0.001364,-2.248727,2873480
neutral,proxy factor corr core 13 vs stream,correlation,0,Q4,-0.001130,0.001034,-1.093345,2873480
neutral,proxy factor corr core 13 vs stream,correlation,21,Q1,-0.007409,0.002493,-2.972481,2873480
neutral,proxy factor corr core 13 vs stream,correlation,21,Q2,-0.003948,0.001658,-2.380691,2873480
neutral,proxy factor corr core 13 vs stream,correlation,21,Q3,-0.003019,0.001365,-2.212193,2873480
neutral,proxy factor corr core 13 vs stream,correlation,21,Q4,-0.001071,0.001034,-1.035523,2873480
neutral,proxy factor corr core 13 vs stream,correlation,63,Q1,-0.007011,0.002497,-2.807879,2873480
neutral,proxy factor corr core 13 vs stream,correlation,63,Q2,-0.003865,0.001655,-2.335109,2873480
neutral,proxy factor corr core 13 vs stream,correlation,63,Q3,-0.003060,0.001365,-2.241188,2873480
neutral,proxy factor corr core 13 vs stream,correlation,63,Q4,-0.001108,0.001049,-1.056578,2873480
