geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,blend corr,108,<0.75,3336,85795,0.970179,0.934686,1.006016,0.567746
neutral,correlation,factor corr K5,108,<0.75,3336,85795,0.957942,0.890474,1.029612,0.673261
neutral,correlation,factor corr K10,108,<0.75,3336,85795,0.940191,0.893018,0.999520,0.734113
neutral,correlation,"proxy factor corr, core 13",108,<0.75,3221,81547,0.927974,0.898113,0.968364,0.790438
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,2428,60939,0.947188,0.918031,0.991128,0.762356
neutral,covariance,holdings cov,108,>0.95,12598,322276,0.980937,0.966021,0.993855,0.628354
neutral,covariance,"holdings corr, stream vol",108,>0.95,12598,322276,0.977720,0.966127,0.985518,0.810049
neutral,covariance,"blend, pair weight",108,>0.95,12598,322276,0.977968,0.966533,0.985597,0.812113
neutral,correlation,holdings corr,108,>0.95,12598,322276,0.938252,0.901364,0.967580,0.692650
neutral,correlation,blend corr,108,>0.95,12598,322276,0.936407,0.899166,0.965010,0.702016
neutral,correlation,factor corr K5,108,>0.95,12598,322276,0.982526,0.938059,1.024827,0.565169
neutral,correlation,factor corr K10,108,>0.95,12598,322276,0.927174,0.888932,0.959837,0.675980
neutral,correlation,"proxy factor corr, core 13",108,>0.95,12228,305830,0.932051,0.890529,0.963875,0.717697
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,9545,229315,0.948917,0.906830,0.981138,0.694605
neutral,covariance,holdings cov,future,all,44615,1274548,0.980227,0.961186,0.998863,0.521842
neutral,covariance,"holdings corr, stream vol",future,all,44615,1274548,0.960618,0.946520,0.973572,0.784646
neutral,covariance,"blend, pair weight",future,all,44615,1274548,0.960298,0.946192,0.973275,0.791909
neutral,correlation,holdings corr,future,all,44615,1274548,0.871968,0.848951,0.893133,0.798005
neutral,correlation,blend corr,future,all,44615,1274548,0.865779,0.842981,0.886138,0.809235
neutral,correlation,factor corr K5,future,all,40747,1124693,0.955685,0.931522,0.980323,0.628562
neutral,correlation,factor corr K10,future,all,37657,1022030,0.924561,0.901642,0.943812,0.722601
neutral,correlation,"proxy factor corr, core 13",future,all,36199,957968,0.937320,0.913375,0.955357,0.744302
