geometry,regression,channel,age,stratum,coef,se,t,nobs
risk,blend corr vs stream,correlation,21,Q1,-0.010559,0.003391,-3.113673,5606156
risk,blend corr vs stream,correlation,21,Q2,-0.008691,0.003597,-2.416117,5606156
risk,blend corr vs stream,correlation,21,Q3,-0.011791,0.004055,-2.907756,5606156
risk,blend corr vs stream,correlation,21,Q4,-0.009301,0.004038,-2.303319,5606156
risk,blend corr vs stream,correlation,63,Q1,-0.006106,0.002629,-2.322668,5606156
risk,blend corr vs stream,correlation,63,Q2,-0.005245,0.003243,-1.617511,5606156
risk,blend corr vs stream,correlation,63,Q3,-0.008533,0.003611,-2.363402,5606156
risk,blend corr vs stream,correlation,63,Q4,-0.006675,0.003759,-1.775757,5606156
risk,blend corr vs stream,correlation,108,Q1,-0.005599,0.002364,-2.368613,5606156
risk,blend corr vs stream,correlation,108,Q2,-0.002514,0.003122,-0.805297,5606156
risk,blend corr vs stream,correlation,108,Q3,-0.006032,0.003604,-1.673711,5606156
risk,blend corr vs stream,correlation,108,Q4,-0.004132,0.003798,-1.087931,5606156
risk,blend corr vs stream,correlation,0,Q1 - Q4,-0.006184,0.003576,-1.729453,5606156
risk,blend corr vs stream,correlation,21,Q1 - Q4,-0.001258,0.002888,-0.435711,5606156
risk,blend corr vs stream,correlation,63,Q1 - Q4,0.000569,0.002461,0.231062,5606156
risk,blend corr vs stream,correlation,108,Q1 - Q4,-0.001468,0.002481,-0.591641,5606156
risk,factor corr K5 vs stream,correlation,0,Q1,-0.007074,0.002386,-2.964313,5381875
risk,factor corr K5 vs stream,correlation,0,Q2,-0.007258,0.002886,-2.515353,5381875
risk,factor corr K5 vs stream,correlation,0,Q3,-0.008321,0.003261,-2.551351,5381875
risk,factor corr K5 vs stream,correlation,0,Q4,-0.004572,0.003195,-1.431291,5381875
