geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,factor corr K10,108,<0.75,4209,106464,0.997792,0.972631,1.034366,0.645759
neutral,correlation,"proxy factor corr, core 13",108,<0.75,3977,100009,0.987387,0.971898,1.015559,0.732713
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,3117,75674,0.994102,0.977135,1.025757,0.737889
neutral,covariance,holdings cov,108,>0.95,14325,379499,1.007630,0.989134,1.018591,0.186387
neutral,covariance,"holdings corr, stream vol",108,>0.95,14325,379499,0.995313,0.981205,1.002310,0.430925
neutral,covariance,"blend, pair weight",108,>0.95,14325,379499,0.995224,0.981258,1.002125,0.433997
neutral,correlation,holdings corr,108,>0.95,14325,379499,1.005318,0.991028,1.018742,0.429948
neutral,correlation,blend corr,108,>0.95,14325,379499,1.003771,0.989802,1.016698,0.435532
neutral,correlation,factor corr K5,108,>0.95,14304,378629,1.103360,1.071425,1.143948,0.434424
neutral,correlation,factor corr K10,108,>0.95,14297,378449,1.045076,1.022449,1.072279,0.495908
neutral,correlation,"proxy factor corr, core 13",108,>0.95,13834,358832,0.985282,0.972706,0.997101,0.706448
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,11474,278586,0.983266,0.971728,0.994149,0.758759
neutral,covariance,holdings cov,future,all,48108,1461241,1.003693,0.993302,1.011315,0.344558
neutral,covariance,"holdings corr, stream vol",future,all,48108,1461241,0.991657,0.983127,0.996653,0.589736
neutral,covariance,"blend, pair weight",future,all,48108,1461241,0.991596,0.983107,0.996588,0.592978
neutral,correlation,holdings corr,future,all,48108,1461241,0.934262,0.920644,0.946872,0.769373
neutral,correlation,blend corr,future,all,48108,1461241,0.933019,0.919640,0.945591,0.774029
neutral,correlation,factor corr K5,future,all,45305,1308129,1.052610,1.034377,1.073898,0.499658
neutral,correlation,factor corr K10,future,all,43035,1203033,1.009768,0.997072,1.025039,0.576786
