geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,factor corr K5,21,Q1,387,6933,1.076454,1.010079,1.210629,0.498708
neutral,correlation,factor corr K10,21,Q1,387,6928,1.059690,0.999686,1.185112,0.537468
neutral,correlation,"proxy factor corr, core 13",21,Q1,387,6903,1.038933,0.990232,1.141860,0.622739
neutral,correlation,"proxy factor corr, extended 22",21,Q1,375,6649,1.037901,0.989834,1.136038,0.648000
neutral,covariance,holdings cov,21,Q2,300,5359,0.989142,0.972335,1.009545,0.423333
neutral,covariance,"holdings corr, stream vol",21,Q2,300,5359,0.996419,0.992556,1.001405,0.553333
neutral,covariance,"blend, pair weight",21,Q2,300,5359,0.996345,0.992717,1.001065,0.566667
neutral,correlation,holdings corr,21,Q2,300,5359,0.994134,0.949956,1.036736,0.513333
neutral,correlation,blend corr,21,Q2,300,5359,0.982268,0.940394,1.021475,0.546667
neutral,correlation,factor corr K5,21,Q2,300,5359,1.058618,1.004815,1.114120,0.346667
neutral,correlation,factor corr K10,21,Q2,299,5342,1.026795,0.992860,1.066489,0.414716
neutral,correlation,"proxy factor corr, core 13",21,Q2,298,5326,1.003399,0.982261,1.031673,0.587248
neutral,correlation,"proxy factor corr, extended 22",21,Q2,294,5256,1.001391,0.982240,1.027054,0.588435
neutral,covariance,holdings cov,21,Q3,246,4602,0.992080,0.971227,1.004744,0.577236
neutral,covariance,"holdings corr, stream vol",21,Q3,246,4602,0.997086,0.990386,1.003542,0.626016
neutral,covariance,"blend, pair weight",21,Q3,246,4602,0.996542,0.989903,1.001253,0.634146
neutral,correlation,holdings corr,21,Q3,246,4602,0.983848,0.928793,1.026398,0.536585
neutral,correlation,blend corr,21,Q3,246,4602,0.980557,0.929055,1.016222,0.540650
neutral,correlation,factor corr K5,21,Q3,246,4602,1.058000,1.008535,1.128712,0.451220
neutral,correlation,factor corr K10,21,Q3,246,4602,1.018544,0.984311,1.064066,0.495935
neutral,correlation,"proxy factor corr, core 13",21,Q3,246,4595,0.985039,0.967777,1.004137,0.686992
neutral,correlation,"proxy factor corr, extended 22",21,Q3,245,4568,0.983860,0.966806,0.999939,0.714286
neutral,covariance,holdings cov,21,Q4,326,6931,1.004712,0.994751,1.017712,0.423313
neutral,covariance,"holdings corr, stream vol",21,Q4,326,6931,0.999909,0.995624,1.006276,0.469325
neutral,covariance,"blend, pair weight",21,Q4,326,6931,0.999099,0.995306,1.003168,0.469325
neutral,correlation,holdings corr,21,Q4,326,6931,1.009390,0.970207,1.073162,0.592025
neutral,correlation,blend corr,21,Q4,326,6931,0.995940,0.966851,1.030681,0.598160
neutral,correlation,factor corr K5,21,Q4,326,6931,1.074062,1.020700,1.184473,0.377301
neutral,correlation,factor corr K10,21,Q4,326,6917,1.011499,0.984774,1.066709,0.460123
neutral,correlation,"proxy factor corr, core 13",21,Q4,326,6881,0.979290,0.965428,0.993799,0.726994
neutral,correlation,"proxy factor corr, extended 22",21,Q4,326,6753,0.979242,0.966464,0.991275,0.726994
neutral,covariance,holdings cov,63,Q1,389,6973,1.305931,1.113106,1.678141,0.041131
neutral,covariance,"holdings corr, stream vol",63,Q1,389,6973,1.067797,1.009861,1.204278,0.154242
neutral,covariance,"blend, pair weight",63,Q1,389,6973,1.016420,0.997839,1.050761,0.228792
neutral,correlation,holdings corr,63,Q1,389,6973,1.417157,1.308127,1.534974,0.059126
neutral,correlation,blend corr,63,Q1,389,6973,1.150321,1.103278,1.208272,0.092545
neutral,correlation,factor corr K5,63,Q1,389,6973,1.078395,1.014090,1.208555,0.493573
neutral,correlation,factor corr K10,63,Q1,389,6968,1.061408,1.003059,1.177979,0.532134
neutral,correlation,"proxy factor corr, core 13",63,Q1,389,6943,1.040286,0.993727,1.134565,0.616967
neutral,correlation,"proxy factor corr, extended 22",63,Q1,379,6723,1.037577,0.991553,1.127582,0.649077
neutral,covariance,holdings cov,63,Q2,318,5652,1.031334,1.017918,1.054022,0.248428
neutral,covariance,"holdings corr, stream vol",63,Q2,318,5652,1.004087,0.999934,1.011093,0.377358
neutral,covariance,"blend, pair weight",63,Q2,318,5652,1.002935,0.999127,1.008377,0.386792
neutral,correlation,holdings corr,63,Q2,318,5652,1.042599,1.010064,1.077488,0.377358
neutral,correlation,blend corr,63,Q2,318,5652,1.014748,0.986438,1.041469,0.433962
neutral,correlation,factor corr K5,63,Q2,318,5652,1.061232,1.009651,1.122332,0.336478
neutral,correlation,factor corr K10,63,Q2,317,5635,1.026963,0.993281,1.064534,0.422713
neutral,correlation,"proxy factor corr, core 13",63,Q2,316,5619,1.003899,0.983047,1.030020,0.582278
neutral,correlation,"proxy factor corr, extended 22",63,Q2,312,5552,1.001775,0.983144,1.026129,0.573718
neutral,covariance,holdings cov,63,Q3,251,4753,1.022255,1.005097,1.043366,0.338645
neutral,covariance,"holdings corr, stream vol",63,Q3,251,4753,0.998373,0.993815,1.002618,0.505976
neutral,covariance,"blend, pair weight",63,Q3,251,4753,0.998013,0.993480,1.001841,0.513944
neutral,correlation,holdings corr,63,Q3,251,4753,0.998126,0.932607,1.040056,0.470120
neutral,correlation,blend corr,63,Q3,251,4753,0.993688,0.935465,1.029228,0.486056
neutral,correlation,factor corr K5,63,Q3,251,4753,1.058298,1.010603,1.142506,0.450199
neutral,correlation,factor corr K10,63,Q3,251,4753,1.018708,0.985825,1.074623,0.501992
neutral,correlation,"proxy factor corr, core 13",63,Q3,251,4746,0.986014,0.969529,1.003400,0.685259
neutral,correlation,"proxy factor corr, extended 22",63,Q3,251,4732,0.984405,0.967925,1.000394,0.713147
neutral,covariance,holdings cov,63,Q4,326,6939,1.003388,0.995446,1.013333,0.493865
neutral,covariance,"holdings corr, stream vol",63,Q4,326,6939,0.998668,0.995221,1.002221,0.616564
neutral,covariance,"blend, pair weight",63,Q4,326,6939,0.997944,0.994679,1.000884,0.625767
neutral,correlation,holdings corr,63,Q4,326,6939,1.000210,0.970415,1.032379,0.662577
neutral,correlation,blend corr,63,Q4,326,6939,0.985063,0.958213,1.003740,0.690184
neutral,correlation,factor corr K5,63,Q4,326,6939,1.074240,1.018393,1.176176,0.377301
neutral,correlation,factor corr K10,63,Q4,326,6925,1.011626,0.983630,1.062627,0.460123
neutral,correlation,"proxy factor corr, core 13",63,Q4,326,6889,0.979574,0.965493,0.992090,0.720859
neutral,correlation,"proxy factor corr, extended 22",63,Q4,326,6765,0.979258,0.965358,0.990910,0.726994
neutral,covariance,holdings cov,108,Q1,389,6959,1.314856,1.152754,1.656452,0.025707
neutral,covariance,"holdings corr, stream vol",108,Q1,389,6959,1.074721,1.025751,1.196130,0.125964
neutral,covariance,"blend, pair weight",108,Q1,389,6959,1.015763,1.000721,1.043838,0.200514
neutral,correlation,holdings corr,108,Q1,389,6959,1.284255,1.189574,1.380960,0.092545
neutral,correlation,blend corr,108,Q1,389,6959,1.052937,0.994417,1.093823,0.231362
neutral,correlation,factor corr K5,108,Q1,389,6959,1.078143,1.010912,1.199586,0.493573
neutral,correlation,factor corr K10,108,Q1,389,6959,1.061289,1.003339,1.174225,0.532134
neutral,correlation,"proxy factor corr, core 13",108,Q1,389,6939,1.040317,0.992876,1.134267,0.616967
neutral,correlation,"proxy factor corr, extended 22",108,Q1,379,6723,1.037577,0.990617,1.126511,0.649077
neutral,covariance,holdings cov,108,Q2,316,5619,1.058188,1.031341,1.099480,0.136076
neutral,covariance,"holdings corr, stream vol",108,Q2,316,5619,1.012294,1.005375,1.023532,0.221519
neutral,covariance,"blend, pair weight",108,Q2,316,5619,1.009121,1.003591,1.016591,0.265823
neutral,correlation,holdings corr,108,Q2,316,5619,1.200376,1.125056,1.297279,0.101266
neutral,correlation,blend corr,108,Q2,316,5619,1.094165,1.062273,1.131087,0.145570
neutral,correlation,factor corr K5,108,Q2,316,5619,1.059165,1.010329,1.118760,0.332278
neutral,correlation,factor corr K10,108,Q2,316,5619,1.026302,0.993987,1.066525,0.424051
neutral,correlation,"proxy factor corr, core 13",108,Q2,316,5619,1.003899,0.985433,1.033720,0.582278
neutral,correlation,"proxy factor corr, extended 22",108,Q2,312,5552,1.001775,0.984832,1.028236,0.573718
neutral,covariance,holdings cov,108,Q3,251,4750,1.033176,1.016127,1.061058,0.191235
neutral,covariance,"holdings corr, stream vol",108,Q3,251,4750,1.002981,0.998030,1.013237,0.322709
neutral,covariance,"blend, pair weight",108,Q3,251,4750,1.001654,0.997266,1.009285,0.338645
neutral,correlation,holdings corr,108,Q3,251,4750,1.068532,1.000424,1.138890,0.306773
neutral,correlation,blend corr,108,Q3,251,4750,1.047028,0.993859,1.100492,0.326693
neutral,correlation,factor corr K5,108,Q3,251,4750,1.057444,1.008443,1.134264,0.450199
neutral,correlation,factor corr K10,108,Q3,251,4750,1.017605,0.982094,1.068759,0.501992
neutral,correlation,"proxy factor corr, core 13",108,Q3,251,4746,0.986014,0.969158,1.003373,0.685259
neutral,correlation,"proxy factor corr, extended 22",108,Q3,251,4732,0.984405,0.968694,1.000212,0.713147
neutral,covariance,holdings cov,108,Q4,326,6907,1.010797,1.003159,1.024100,0.282209
neutral,covariance,"holdings corr, stream vol",108,Q4,326,6907,1.001711,0.997547,1.007965,0.490798
neutral,covariance,"blend, pair weight",108,Q4,326,6907,0.999975,0.996620,1.003572,0.496933
neutral,correlation,holdings corr,108,Q4,326,6907,1.059000,1.010985,1.146573,0.460123
neutral,correlation,blend corr,108,Q4,326,6907,1.024117,0.993545,1.083539,0.503067
neutral,correlation,factor corr K5,108,Q4,326,6907,1.074975,1.021960,1.183233,0.374233
neutral,correlation,factor corr K10,108,Q4,326,6907,1.011724,0.984546,1.069933,0.460123
neutral,correlation,"proxy factor corr, core 13",108,Q4,326,6889,0.979574,0.966730,0.995199,0.720859
neutral,correlation,"proxy factor corr, extended 22",108,Q4,326,6765,0.979258,0.967067,0.992433,0.726994
