geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,holdings corr,108,>0.95,921,20411,1.059404,1.012246,1.118262,0.402823
neutral,correlation,blend corr,108,>0.95,921,20411,1.023057,0.991789,1.058913,0.437568
neutral,correlation,factor corr K5,108,>0.95,921,20411,1.051150,1.013797,1.099262,0.439739
neutral,correlation,factor corr K10,108,>0.95,921,20411,1.006256,0.984436,1.036488,0.537459
neutral,correlation,"proxy factor corr, core 13",108,>0.95,921,20383,0.981168,0.970136,0.992107,0.733985
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,913,20133,0.980475,0.969782,0.990808,0.762322
neutral,covariance,holdings cov,future,all,1950,45935,1.020483,0.997620,1.055861,0.424615
neutral,covariance,"holdings corr, stream vol",future,all,1950,45935,1.002806,0.996344,1.011954,0.457949
neutral,covariance,"blend, pair weight",future,all,1950,45935,1.001454,0.995573,1.009090,0.465641
neutral,correlation,holdings corr,future,all,1950,45935,0.920206,0.877056,0.962474,0.701538
neutral,correlation,blend corr,future,all,1950,45935,0.908665,0.866821,0.949827,0.721538
neutral,correlation,factor corr K5,future,all,1950,45935,1.037342,1.003601,1.079112,0.512308
neutral,correlation,factor corr K10,future,all,1950,45895,1.008314,0.981822,1.040427,0.610769
neutral,correlation,"proxy factor corr, core 13",future,all,1950,45785,0.992994,0.975036,1.017694,0.734359
neutral,correlation,"proxy factor corr, extended 22",future,all,1945,45228,0.994733,0.979807,1.017945,0.743445
neutral,covariance,holdings cov,0,all,1951,46062,1.010372,0.991921,1.039029,0.441312
neutral,covariance,"holdings corr, stream vol",0,all,1951,46062,1.000530,0.995591,1.007019,0.466940
neutral,covariance,"blend, pair weight",0,all,1951,46062,0.999589,0.994878,1.005791,0.481292
neutral,correlation,holdings corr,0,all,1951,46062,0.948480,0.906486,0.988624,0.676576
neutral,correlation,blend corr,0,all,1951,46062,0.937230,0.898080,0.975307,0.696566
neutral,correlation,factor corr K5,0,all,1951,46062,1.037557,1.006127,1.078408,0.513070
neutral,correlation,factor corr K10,0,all,1951,46022,1.008432,0.984747,1.041116,0.610969
neutral,correlation,"proxy factor corr, core 13",0,all,1951,45912,0.993147,0.976751,1.019393,0.733470
neutral,correlation,"proxy factor corr, extended 22",0,all,1946,45355,0.994874,0.981142,1.019195,0.743063
neutral,covariance,holdings cov,21,all,1944,46108,1.016074,0.995606,1.049070,0.415123
neutral,covariance,"holdings corr, stream vol",21,all,1944,46108,1.004822,0.996892,1.020753,0.447016
neutral,covariance,"blend, pair weight",21,all,1944,46108,1.001324,0.996340,1.009513,0.458333
neutral,correlation,holdings corr,21,all,1944,46108,1.087236,1.028815,1.143749,0.435185
neutral,correlation,blend corr,21,all,1944,46108,1.045559,1.002984,1.086341,0.461420
neutral,correlation,factor corr K5,21,all,1944,46108,1.040286,1.009589,1.079812,0.504630
neutral,correlation,factor corr K10,21,all,1944,46068,1.011269,0.987958,1.043415,0.602881
neutral,correlation,"proxy factor corr, core 13",21,all,1944,45958,0.995861,0.980471,1.018512,0.733025
neutral,correlation,"proxy factor corr, extended 22",21,all,1939,45461,0.995133,0.981149,1.016953,0.741104
neutral,covariance,holdings cov,63,all,1950,46495,1.062678,1.034343,1.109119,0.207692
neutral,covariance,"holdings corr, stream vol",63,all,1950,46495,1.009682,1.002597,1.022015,0.342051
neutral,covariance,"blend, pair weight",63,all,1950,46495,1.003362,0.999991,1.007265,0.365641
neutral,correlation,holdings corr,63,all,1950,46495,1.145886,1.086363,1.204505,0.302051
neutral,correlation,blend corr,63,all,1950,46495,1.056456,1.028283,1.085334,0.335385
neutral,correlation,factor corr K5,63,all,1950,46495,1.042855,1.010981,1.083602,0.495897
neutral,correlation,factor corr K10,63,all,1950,46455,1.013222,0.989125,1.044954,0.595385
neutral,correlation,"proxy factor corr, core 13",63,all,1950,46345,0.997312,0.982323,1.023498,0.723077
neutral,correlation,"proxy factor corr, extended 22",63,all,1950,45971,0.995179,0.980834,1.019915,0.741538
neutral,covariance,holdings cov,108,all,1950,46374,1.089543,1.055525,1.148445,0.109231
neutral,covariance,"holdings corr, stream vol",108,all,1950,46374,1.015932,1.008180,1.030648,0.264103
neutral,covariance,"blend, pair weight",108,all,1950,46374,1.006641,1.003415,1.011564,0.296410
neutral,correlation,holdings corr,108,all,1950,46374,1.179460,1.116471,1.236072,0.229744
neutral,correlation,blend corr,108,all,1950,46374,1.065305,1.033611,1.094613,0.276923
neutral,correlation,factor corr K5,108,all,1950,46374,1.042920,1.011289,1.083443,0.493846
neutral,correlation,factor corr K10,108,all,1950,46374,1.013058,0.988203,1.044219,0.595385
neutral,correlation,"proxy factor corr, core 13",108,all,1950,46319,0.997382,0.981751,1.018856,0.722051
neutral,correlation,"proxy factor corr, extended 22",108,all,1950,45971,0.995179,0.980267,1.015849,0.741538
