geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,covariance,holdings cov,108,0.75-0.85,483,10083,1.131852,1.072034,1.213303,0.115942
neutral,covariance,"holdings corr, stream vol",108,0.75-0.85,483,10083,1.058382,1.018983,1.116222,0.157350
neutral,covariance,"blend, pair weight",108,0.75-0.85,483,10083,1.002377,0.986110,1.014941,0.329193
neutral,correlation,holdings corr,108,0.75-0.85,483,10083,1.177438,1.062532,1.281006,0.101449
neutral,correlation,blend corr,108,0.75-0.85,483,10083,1.016295,0.945076,1.054036,0.244306
neutral,correlation,factor corr K5,108,0.75-0.85,482,10071,1.047136,1.018707,1.073559,0.288382
neutral,correlation,factor corr K10,108,0.75-0.85,482,10071,1.017030,0.994807,1.037418,0.493776
neutral,correlation,"proxy factor corr, core 13",108,0.75-0.85,481,9863,1.000963,0.987792,1.011588,0.567568
neutral,correlation,"proxy factor corr, extended 22",108,0.75-0.85,477,9458,1.004755,0.989845,1.015886,0.496855
neutral,covariance,holdings cov,108,0.85-0.95,2404,54428,1.025729,1.010542,1.054904,0.300749
neutral,covariance,"holdings corr, stream vol",108,0.85-0.95,2404,54428,1.005514,0.998069,1.018903,0.453827
neutral,covariance,"blend, pair weight",108,0.85-0.95,2404,54428,1.002648,0.997564,1.010461,0.475458
neutral,correlation,holdings corr,108,0.85-0.95,2404,54428,1.057746,1.026485,1.097452,0.300749
neutral,correlation,blend corr,108,0.85-0.95,2404,54428,1.027635,1.005799,1.051555,0.360649
neutral,correlation,factor corr K5,108,0.85-0.95,2400,54357,1.050900,1.016564,1.082929,0.418750
neutral,correlation,factor corr K10,108,0.85-0.95,2378,54068,1.016584,0.993960,1.036537,0.489066
neutral,correlation,"proxy factor corr, core 13",108,0.85-0.95,2369,53842,0.988614,0.975569,0.999771,0.636133
neutral,correlation,"proxy factor corr, extended 22",108,0.85-0.95,2349,52866,0.990620,0.978288,1.004277,0.633461
neutral,covariance,holdings cov,108,<0.75,184,3833,1.376519,1.120699,2.043814,0.043478
neutral,covariance,"holdings corr, stream vol",108,<0.75,184,3833,1.136747,1.015695,1.489790,0.076087
neutral,covariance,"blend, pair weight",108,<0.75,184,3833,1.007710,0.990814,1.029681,0.396739
neutral,correlation,holdings corr,108,<0.75,184,3833,1.403691,1.172791,1.538050,0.070652
neutral,correlation,blend corr,108,<0.75,184,3833,1.014915,0.986827,1.034877,0.407609
neutral,correlation,factor corr K5,108,<0.75,184,3833,1.048865,0.987379,1.180403,0.451087
neutral,correlation,factor corr K10,108,<0.75,184,3833,1.023756,0.977523,1.136268,0.538043
neutral,correlation,"proxy factor corr, core 13",108,<0.75,183,3820,1.012675,0.977599,1.096670,0.617486
neutral,correlation,"proxy factor corr, extended 22",108,<0.75,183,3820,1.010501,0.976524,1.090990,0.650273
neutral,covariance,holdings cov,108,>0.95,20016,500430,1.011639,0.997486,1.021482,0.175510
neutral,covariance,"holdings corr, stream vol",108,>0.95,20016,500430,0.997429,0.986444,1.003716,0.380396
neutral,covariance,"blend, pair weight",108,>0.95,20016,500430,0.997216,0.986421,1.003327,0.383094
neutral,correlation,holdings corr,108,>0.95,20016,500430,1.020309,1.006866,1.034602,0.342226
neutral,correlation,blend corr,108,>0.95,20016,500430,1.016837,1.004012,1.030579,0.349770
neutral,correlation,factor corr K5,108,>0.95,19989,499059,1.040277,1.019116,1.064343,0.520536
neutral,correlation,factor corr K10,108,>0.95,19977,498564,1.003682,0.987738,1.020320,0.581769
neutral,correlation,"proxy factor corr, core 13",108,>0.95,19908,496853,0.983073,0.971238,0.994274,0.694545
neutral,correlation,"proxy factor corr, extended 22",108,>0.95,19746,489618,0.983190,0.972610,0.993651,0.735997
neutral,covariance,holdings cov,future,all,23908,596867,1.009243,0.995668,1.018926,0.290823
neutral,covariance,"holdings corr, stream vol",future,all,23908,596867,0.994841,0.984117,1.000805,0.514430
neutral,covariance,"blend, pair weight",future,all,23908,596867,0.994783,0.984057,1.000692,0.516856
neutral,correlation,holdings corr,future,all,23908,596867,0.975263,0.962197,0.987946,0.588715
neutral,correlation,blend corr,future,all,23908,596867,0.974154,0.960924,0.987081,0.592061
neutral,correlation,factor corr K5,future,all,23869,595453,1.035425,1.016937,1.057235,0.517240
neutral,correlation,factor corr K10,future,all,23855,594863,1.000316,0.986974,1.016525,0.583316
neutral,correlation,"proxy factor corr, core 13",future,all,23636,590658,0.982502,0.971430,0.993094,0.694618
neutral,correlation,"proxy factor corr, extended 22",future,all,23455,580262,0.983614,0.974063,0.993224,0.726881
neutral,covariance,holdings cov,0,all,23915,597176,1.006939,0.993589,1.016603,0.309178
neutral,covariance,"holdings corr, stream vol",0,all,23915,597176,0.994513,0.983562,1.000556,0.512942
neutral,covariance,"blend, pair weight",0,all,23915,597176,0.994472,0.983535,1.000509,0.515200
neutral,correlation,holdings corr,0,all,23915,597176,0.977132,0.962789,0.990783,0.593017
neutral,correlation,blend corr,0,all,23915,597176,0.976047,0.962049,0.989521,0.596822
neutral,correlation,factor corr K5,0,all,23875,595750,1.035469,1.016895,1.057524,0.517948
neutral,correlation,factor corr K10,0,all,23863,595183,1.000364,0.986388,1.015367,0.583456
neutral,correlation,"proxy factor corr, core 13",0,all,23650,591041,0.982599,0.972009,0.992784,0.694080
neutral,correlation,"proxy factor corr, extended 22",0,all,23464,580560,0.983707,0.974626,0.993233,0.726773
neutral,covariance,holdings cov,21,all,23830,596287,0.998070,0.984601,1.007100,0.436383
neutral,covariance,"holdings corr, stream vol",21,all,23830,596287,0.994082,0.983335,0.999906,0.557658
neutral,covariance,"blend, pair weight",21,all,23830,596287,0.993986,0.983322,0.999790,0.561225
neutral,correlation,holdings corr,21,all,23830,596287,0.996988,0.984004,1.010206,0.535753
neutral,correlation,blend corr,21,all,23830,596287,0.992844,0.980299,1.004777,0.542048
neutral,correlation,factor corr K5,21,all,23803,594998,1.037885,1.017014,1.059345,0.511868
neutral,correlation,factor corr K10,21,all,23790,594419,1.002779,0.988250,1.017859,0.576124
neutral,correlation,"proxy factor corr, core 13",21,all,23645,591153,0.983273,0.972972,0.993375,0.692112
neutral,correlation,"proxy factor corr, extended 22",21,all,23470,581238,0.983784,0.973779,0.992819,0.726331
neutral,covariance,holdings cov,63,all,23839,596445,1.005365,0.991305,1.014578,0.273208
neutral,covariance,"holdings corr, stream vol",63,all,23839,596445,0.996234,0.985003,1.002593,0.474894
neutral,covariance,"blend, pair weight",63,all,23839,596445,0.995934,0.984605,1.002271,0.481983
neutral,correlation,holdings corr,63,all,23839,596445,1.015304,1.001144,1.029844,0.430219
neutral,correlation,blend corr,63,all,23839,596445,1.005194,0.992919,1.016608,0.442888
neutral,correlation,factor corr K5,63,all,23804,594924,1.038539,1.020323,1.059406,0.509914
neutral,correlation,factor corr K10,63,all,23791,594345,1.003379,0.989986,1.019009,0.574083
neutral,correlation,"proxy factor corr, core 13",63,all,23703,591770,0.983629,0.973256,0.993835,0.690672
neutral,correlation,"proxy factor corr, extended 22",63,all,23475,581686,0.984028,0.974364,0.994014,0.725666
neutral,covariance,holdings cov,108,all,23726,593829,1.014176,1.000169,1.024362,0.181742
neutral,covariance,"holdings corr, stream vol",108,all,23726,593829,0.998422,0.987952,1.004571,0.373851
neutral,covariance,"blend, pair weight",108,all,23726,593829,0.997723,0.987391,1.003454,0.383798
neutral,correlation,holdings corr,108,all,23726,593829,1.035129,1.020326,1.050010,0.324370
neutral,correlation,blend corr,108,all,23726,593829,1.020069,1.008632,1.030902,0.343463
neutral,correlation,factor corr K5,108,all,23695,592359,1.040639,1.021460,1.061810,0.506563
neutral,correlation,factor corr K10,108,all,23682,591786,1.004941,0.990732,1.019181,0.569673
neutral,correlation,"proxy factor corr, core 13",108,all,23594,589433,0.984634,0.974592,0.994317,0.687802
neutral,correlation,"proxy factor corr, extended 22",108,all,23382,580035,0.984847,0.975508,0.993994,0.724532
