geometry,channel,estimator,age,stratum,pairs,pair_dates,rmse_ratio_to_stream,ci_lo,ci_hi,share_pairs_below_1
neutral,correlation,holdings corr,21,0.85-0.95,10874,284388,0.986318,0.971677,0.999405,0.572742
neutral,correlation,blend corr,21,0.85-0.95,10874,284388,0.985871,0.971101,0.998744,0.576789
neutral,correlation,factor corr K5,21,0.85-0.95,10866,283972,1.024639,1.001134,1.049094,0.540953
neutral,correlation,factor corr K10,21,0.85-0.95,10860,283727,0.991751,0.974618,1.008489,0.610497
neutral,correlation,"proxy factor corr, core 13",21,0.85-0.95,10832,282785,0.980460,0.966434,0.993413,0.691377
neutral,correlation,"proxy factor corr, extended 22",21,0.85-0.95,10736,277827,0.982947,0.970450,0.994085,0.723174
neutral,covariance,holdings cov,21,<0.75,1868,46372,0.990043,0.977285,1.048981,0.476981
neutral,covariance,"holdings corr, stream vol",21,<0.75,1868,46372,1.001315,0.993713,1.017834,0.360278
neutral,covariance,"blend, pair weight",21,<0.75,1868,46372,0.999563,0.992155,1.007601,0.385439
neutral,correlation,holdings corr,21,<0.75,1868,46372,1.094037,1.034445,1.192017,0.357602
neutral,correlation,blend corr,21,<0.75,1868,46372,1.049671,1.012187,1.112808,0.397216
neutral,correlation,factor corr K5,21,<0.75,1864,46297,1.033715,0.993473,1.075817,0.501609
neutral,correlation,factor corr K10,21,<0.75,1864,46278,1.005871,0.976091,1.044657,0.597639
neutral,correlation,"proxy factor corr, core 13",21,<0.75,1856,46102,0.989477,0.969420,1.021880,0.694504
neutral,correlation,"proxy factor corr, extended 22",21,<0.75,1846,45671,0.991107,0.971903,1.020648,0.702600
neutral,covariance,holdings cov,21,>0.95,7684,176968,0.996987,0.974024,1.011966,0.366866
neutral,covariance,"holdings corr, stream vol",21,>0.95,7684,176968,0.991119,0.971819,1.000958,0.542035
neutral,covariance,"blend, pair weight",21,>0.95,7684,176968,0.991126,0.971857,1.000941,0.543207
neutral,correlation,holdings corr,21,>0.95,7684,176968,0.990596,0.971687,1.008272,0.508589
neutral,correlation,blend corr,21,>0.95,7684,176968,0.990346,0.971661,1.007915,0.509630
neutral,correlation,factor corr K5,21,>0.95,7674,176489,1.076551,1.042744,1.118992,0.468074
neutral,correlation,factor corr K10,21,>0.95,7669,176340,1.028656,1.004549,1.057591,0.517929
neutral,correlation,"proxy factor corr, core 13",21,>0.95,7575,174848,0.987626,0.971693,1.003481,0.684752
neutral,correlation,"proxy factor corr, extended 22",21,>0.95,7522,171986,0.985201,0.969333,1.000500,0.730657
neutral,covariance,holdings cov,63,0.75-0.85,3401,88766,1.005233,0.997228,1.013246,0.371067
neutral,covariance,"holdings corr, stream vol",63,0.75-0.85,3401,88766,0.997820,0.991781,1.001838,0.465157
neutral,covariance,"blend, pair weight",63,0.75-0.85,3401,88766,0.997538,0.991759,1.001314,0.476919
neutral,correlation,holdings corr,63,0.75-0.85,3401,88766,1.017210,0.999556,1.036322,0.393120
neutral,correlation,blend corr,63,0.75-0.85,3401,88766,1.010323,0.994467,1.026469,0.417230
neutral,correlation,factor corr K5,63,0.75-0.85,3396,88364,1.006339,0.977068,1.037083,0.524735
neutral,correlation,factor corr K10,63,0.75-0.85,3394,88079,0.985762,0.964470,1.007841,0.585150
neutral,correlation,"proxy factor corr, core 13",63,0.75-0.85,3383,87479,0.980982,0.969430,0.991065,0.708838
neutral,correlation,"proxy factor corr, extended 22",63,0.75-0.85,3366,85828,0.980594,0.969520,0.990137,0.739453
neutral,covariance,holdings cov,63,0.85-0.95,10882,284127,1.005059,0.994370,1.012414,0.289101
neutral,covariance,"holdings corr, stream vol",63,0.85-0.95,10882,284127,0.997325,0.988596,1.003756,0.518195
neutral,covariance,"blend, pair weight",63,0.85-0.95,10882,284127,0.997261,0.988656,1.003539,0.520768
neutral,correlation,holdings corr,63,0.85-0.95,10882,284127,1.003243,0.988057,1.017015,0.461680
neutral,correlation,blend corr,63,0.85-0.95,10882,284127,1.001365,0.986481,1.014822,0.470869
neutral,correlation,factor corr K5,63,0.85-0.95,10868,283664,1.025198,1.002801,1.049972,0.537725
neutral,correlation,factor corr K10,63,0.85-0.95,10862,283453,0.992290,0.975601,1.008019,0.607531
neutral,correlation,"proxy factor corr, core 13",63,0.85-0.95,10844,282684,0.980966,0.967622,0.994367,0.688399
neutral,correlation,"proxy factor corr, extended 22",63,0.85-0.95,10742,278026,0.983041,0.971536,0.994912,0.723701
neutral,covariance,holdings cov,63,<0.75,1869,46611,1.033447,1.013751,1.128635,0.168539
neutral,covariance,"holdings corr, stream vol",63,<0.75,1869,46611,1.005539,0.997856,1.034260,0.289995
neutral,covariance,"blend, pair weight",63,<0.75,1869,46611,1.001827,0.994744,1.009436,0.342429
