geometry,regression,channel,age,stratum,coef,se,t,nobs
neutral,"staleness cost, blend vs fresh",covariance,108,Q2,456.191852,447.584673,1.019230,2163736
neutral,"staleness cost, blend vs fresh",covariance,108,Q3,-1239.057579,1242.817690,-0.996975,2163736
neutral,"staleness cost, blend vs fresh",covariance,108,Q4,0.088206,0.030055,2.934824,2163736
neutral,"staleness cost, blend vs fresh",covariance,21,Q1 - Q4,513.145578,495.312363,1.036004,2163736
neutral,"staleness cost, blend vs fresh",covariance,63,Q1 - Q4,728.931505,699.992518,1.041342,2163736
neutral,"staleness cost, blend vs fresh",covariance,108,Q1 - Q4,957.901502,922.150026,1.038770,2163736
neutral,future book vs fresh (positive control),covariance,future,Q1,-705136140.934567,669195511.328550,-1.053707,724923
neutral,future book vs fresh (positive control),covariance,future,Q2,-811596835.118057,794641823.347545,-1.021337,724923
neutral,future book vs fresh (positive control),covariance,future,Q3,-7345004123.449821,7349000496.192018,-0.999456,724923
neutral,future book vs fresh (positive control),covariance,future,Q4,0.070292,0.039356,1.786062,724923
neutral,future book vs fresh (positive control),covariance,future,Q1 - Q4,-705136141.004859,669195511.328106,-1.053707,724923
